id,mz,rt,rtmin,rtmax,n_glc,image,prediction,EVA_remove,peak_group,n,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
3876,78.9591,10.95,10.81,11.38,35000000,F55.png,TRUE,FALSE,3144,2,TRUE,35000000,FALSE,FALSE,FALSE
3891,422.068,10.95,10.84,11.07,1300000,F4952.png,TRUE,FALSE,3177,2,TRUE,1300000,FALSE,FALSE,FALSE
3929,112.0422,11.07,11.04,11.27,55000000,F474.png,TRUE,FALSE,2121,2,FALSE,55000000,FALSE,FALSE,FALSE
3943,427.0198,11.07,10.98,11.36,2800000,F4977.png,TRUE,FALSE,3203,2,FALSE,2800000,FALSE,FALSE,FALSE
3944,427.0258,11.07,10.93,11.47,2800000,F4978.png,TRUE,FALSE,3203,2,TRUE,2800000,FALSE,FALSE,FALSE
3961,112.0405,11.13,10.76,11.5,55000000,F473.png,TRUE,FALSE,2121,2,TRUE,55000000,FALSE,FALSE,FALSE
3989,222.0598,11.15,11.1,11.3,3300000,F2341.png,TRUE,FALSE,260,3,FALSE,3300000,FALSE,FALSE,FALSE
3990,222.0638,11.15,11.04,11.44,3300000,F2344.png,TRUE,FALSE,260,3,TRUE,3300000,FALSE,FALSE,FALSE
4014,222.0575,11.18,11.07,11.33,3300000,F2340.png,TRUE,FALSE,260,3,TRUE,3300000,FALSE,FALSE,FALSE
4074,145.0144,11.33,11.21,11.76,67000000,F1041.png,TRUE,FALSE,4833,2,FALSE,67000000,FALSE,FALSE,FALSE
4075,145.0168,11.33,11.24,11.41,67000000,F1044.png,TRUE,FALSE,4833,2,TRUE,67000000,FALSE,FALSE,FALSE
4100,133.0104,11.47,11.36,11.58,330000000,F858.png,TRUE,FALSE,4640,6,FALSE,330000000,FALSE,FALSE,FALSE
4101,133.0122,11.47,11.36,11.64,330000000,F859.png,TRUE,FALSE,4640,6,TRUE,330000000,FALSE,FALSE,FALSE
4102,133.0143,11.47,11.33,12.21,330000000,F860.png,TRUE,FALSE,4640,6,TRUE,330000000,FALSE,FALSE,FALSE
4103,133.0165,11.47,11.33,11.7,330000000,F861.png,TRUE,FALSE,4640,6,TRUE,330000000,FALSE,FALSE,FALSE
4104,133.0178,11.47,11.33,11.64,330000000,F862.png,TRUE,FALSE,4640,6,TRUE,330000000,FALSE,FALSE,FALSE
4105,133.019,11.47,11.36,11.64,330000000,F863.png,TRUE,FALSE,4640,6,TRUE,330000000,FALSE,FALSE,FALSE
4109,135.0186,11.47,11.33,11.84,3100000,F901.png,TRUE,FALSE,4681,2,FALSE,3100000,FALSE,FALSE,FALSE
4110,135.021,11.47,11.36,11.61,3100000,F902.png,TRUE,FALSE,4681,2,TRUE,3100000,FALSE,FALSE,FALSE
4161,685.0075,11.56,11.41,11.67,710000,F5849.png,TRUE,FALSE,4197,2,FALSE,710000,FALSE,FALSE,FALSE
4173,684.9963,11.58,11.47,11.67,710000,F5848.png,TRUE,FALSE,4197,2,TRUE,710000,FALSE,FALSE,FALSE
4190,543.9451,11.67,11.61,11.84,250000,F5497.png,TRUE,FALSE,3808,2,FALSE,250000,FALSE,FALSE,FALSE
4199,647.9178,11.7,11.61,11.9,430000,F5793.png,TRUE,FALSE,4134,2,FALSE,430000,FALSE,FALSE,FALSE
4200,647.9298,11.7,11.61,11.87,430000,F5794.png,TRUE,FALSE,4134,2,TRUE,430000,FALSE,FALSE,FALSE
4205,294.4882,11.73,11.61,11.96,1300000,F3655.png,TRUE,FALSE,1733,2,FALSE,1300000,FALSE,FALSE,FALSE
4211,543.9358,11.73,11.64,11.87,250000,F5496.png,TRUE,FALSE,3808,2,TRUE,250000,FALSE,FALSE,FALSE
4214,625.9365,11.73,11.61,11.93,1000000,F5757.png,TRUE,FALSE,4098,2,FALSE,1000000,FALSE,FALSE,FALSE
4215,625.9484,11.73,11.61,11.87,1000000,F5759.png,TRUE,FALSE,4098,2,TRUE,1000000,FALSE,FALSE,FALSE
4219,158.9237,11.76,11.67,11.87,130000,F1314.png,TRUE,FALSE,5115,2,FALSE,130000,FALSE,FALSE,FALSE
4228,264.4743,11.76,11.61,12.19,2400000,F3155.png,TRUE,FALSE,1167,2,FALSE,2400000,FALSE,FALSE,FALSE
4235,294.4849,11.76,11.61,12.27,1300000,F3654.png,TRUE,FALSE,1733,2,TRUE,1300000,FALSE,FALSE,FALSE
4245,505.9725,11.76,11.64,11.84,620000,F5356.png,TRUE,FALSE,3650,2,FALSE,620000,FALSE,FALSE,FALSE
4246,505.9758,11.76,11.64,11.84,620000,F5357.png,TRUE,FALSE,3650,2,TRUE,620000,FALSE,FALSE,FALSE
4249,506.9859,11.76,11.61,12.19,9600000,F5365.png,TRUE,FALSE,3659,2,FALSE,9600000,FALSE,FALSE,FALSE
4250,506.9925,11.76,11.58,13.13,9600000,F5366.png,TRUE,FALSE,3659,2,TRUE,9600000,FALSE,FALSE,FALSE
4258,528.4591,11.76,11.67,11.87,860000,F5438.png,TRUE,FALSE,3745,2,FALSE,860000,FALSE,FALSE,FALSE
4259,528.4663,11.76,11.64,11.84,860000,F5439.png,TRUE,FALSE,3745,2,TRUE,860000,FALSE,FALSE,FALSE
4279,158.9252,11.79,11.67,11.84,130000,F1315.png,TRUE,FALSE,5115,2,TRUE,130000,FALSE,FALSE,FALSE
4284,264.4776,11.79,11.61,11.98,2400000,F3156.png,TRUE,FALSE,1167,2,TRUE,2400000,FALSE,FALSE,FALSE
4314,316.0536,11.87,11.76,12.01,350000,F4029.png,TRUE,FALSE,2136,2,FALSE,350000,FALSE,FALSE,FALSE
4329,306.0669,11.9,11.76,12.27,5500000,F3847.png,TRUE,FALSE,1946,3,FALSE,5500000,FALSE,FALSE,FALSE
4330,306.0715,11.9,11.81,12.01,5500000,F3850.png,TRUE,FALSE,1946,3,TRUE,5500000,FALSE,FALSE,FALSE
4331,306.0767,11.9,11.73,12.16,5500000,F3852.png,TRUE,FALSE,1946,3,TRUE,5500000,FALSE,FALSE,FALSE
4334,316.0598,11.9,11.81,12.04,350000,F4030.png,TRUE,FALSE,2136,2,TRUE,350000,FALSE,FALSE,FALSE
4341,613.1414,11.9,11.73,12.24,8800000,F5729.png,TRUE,FALSE,4073,2,FALSE,8800000,FALSE,FALSE,FALSE
4342,613.1506,11.9,11.76,12.24,8800000,F5730.png,TRUE,FALSE,4073,2,TRUE,8800000,FALSE,FALSE,FALSE
4343,614.1446,11.9,11.79,12.16,2000000,F5733.png,TRUE,FALSE,4075,2,FALSE,2000000,FALSE,FALSE,FALSE
4351,614.1538,11.93,11.79,12.04,2000000,F5734.png,TRUE,FALSE,4075,2,TRUE,2000000,FALSE,FALSE,FALSE
4352,633.1154,11.93,11.76,12.19,6500000,F5772.png,TRUE,FALSE,4114,2,FALSE,6500000,FALSE,FALSE,FALSE
4353,635.1118,11.93,11.79,12.04,530000,F5781.png,TRUE,FALSE,4122,2,FALSE,530000,FALSE,FALSE,FALSE
4354,649.0923,11.93,11.79,12.16,860000,F5796.png,TRUE,FALSE,4139,2,FALSE,860000,FALSE,FALSE,FALSE
4355,649.1021,11.93,11.84,12.1,860000,F5797.png,TRUE,FALSE,4139,2,TRUE,860000,FALSE,FALSE,FALSE
4356,655.0973,11.93,11.79,12.16,1200000,F5806.png,TRUE,FALSE,4148,2,FALSE,1200000,FALSE,FALSE,FALSE
4364,633.1274,11.96,11.73,12.21,6500000,F5773.png,TRUE,FALSE,4114,2,TRUE,6500000,FALSE,FALSE,FALSE
4366,635.1231,11.96,11.79,12.13,530000,F5782.png,TRUE,FALSE,4122,2,TRUE,530000,FALSE,FALSE,FALSE
4368,655.1096,11.96,11.79,12.19,1200000,F5807.png,TRUE,FALSE,4148,2,TRUE,1200000,FALSE,FALSE,FALSE
4371,731.1047,11.96,11.84,12.07,210000,F5913.png,TRUE,FALSE,4267,2,FALSE,210000,FALSE,FALSE,FALSE
4380,731.0924,11.98,11.84,12.1,210000,F5911.png,TRUE,FALSE,4267,2,TRUE,210000,FALSE,FALSE,FALSE
4436,625.9382,12.21,11.93,12.59,490000,F5758.png,TRUE,FALSE,4100,2,FALSE,490000,FALSE,FALSE,FALSE
4455,625.9264,12.24,12.16,12.44,490000,F5756.png,TRUE,FALSE,4100,2,TRUE,490000,FALSE,FALSE,FALSE
4456,79.9567,12.27,12.19,12.39,200000,F58.png,TRUE,FALSE,3450,2,FALSE,200000,FALSE,FALSE,FALSE
4460,96.9576,12.27,12.19,12.44,240000,F273.png,TRUE,FALSE,394,2,FALSE,240000,FALSE,FALSE,FALSE
4461,96.9602,12.27,12.16,12.76,160000000,F274.png,TRUE,FALSE,413,4,FALSE,160000000,FALSE,FALSE,FALSE
4462,96.9629,12.27,12.19,12.41,160000000,F279.png,TRUE,FALSE,413,4,TRUE,160000000,FALSE,FALSE,FALSE
4470,194.9276,12.27,12.16,12.47,110000000,F1884.png,TRUE,FALSE,5744,3,FALSE,110000000,FALSE,FALSE,FALSE
4484,79.9574,12.3,12.19,12.44,200000,F60.png,TRUE,FALSE,3450,2,TRUE,200000,FALSE,FALSE,FALSE
4485,96.9557,12.3,12.19,12.41,240000,F272.png,TRUE,FALSE,394,2,TRUE,240000,FALSE,FALSE,FALSE
4486,96.9615,12.3,12.19,12.44,160000000,F277.png,TRUE,FALSE,413,4,TRUE,160000000,FALSE,FALSE,FALSE
4488,194.9313,12.3,12.19,12.44,110000000,F1885.png,TRUE,FALSE,5744,3,TRUE,110000000,FALSE,FALSE,FALSE
4511,96.962,12.33,12.19,12.44,160000000,F278.png,TRUE,FALSE,413,4,TRUE,160000000,FALSE,FALSE,FALSE
4513,194.9327,12.33,12.19,12.41,110000000,F1886.png,TRUE,FALSE,5744,3,TRUE,110000000,FALSE,FALSE,FALSE
4536,602.8991,12.41,12.33,12.61,1700000,F5689.png,TRUE,FALSE,4024,3,FALSE,1700000,FALSE,FALSE,FALSE
4537,602.9108,12.41,12.3,12.96,1700000,F5690.png,TRUE,FALSE,4024,3,TRUE,1700000,FALSE,FALSE,FALSE
4545,483.9589,12.44,12.36,12.61,4100000,F5268.png,TRUE,FALSE,3539,2,FALSE,4100000,FALSE,FALSE,FALSE
4546,566.9581,12.44,12.39,12.67,760000,F5584.png,TRUE,FALSE,3908,2,FALSE,760000,FALSE,FALSE,FALSE
4556,252.9607,12.47,12.33,12.67,560000,F2930.png,TRUE,FALSE,912,2,FALSE,560000,FALSE,FALSE,FALSE
4566,483.9653,12.47,12.3,13.27,4100000,F5269.png,TRUE,FALSE,3539,2,TRUE,4100000,FALSE,FALSE,FALSE
4579,566.9498,12.47,12.36,12.9,760000,F5583.png,TRUE,FALSE,3908,2,TRUE,760000,FALSE,FALSE,FALSE
4583,602.9212,12.47,12.41,12.61,1700000,F5691.png,TRUE,FALSE,4024,3,TRUE,1700000,FALSE,FALSE,FALSE
4586,252.9641,12.5,12.41,12.64,560000,F2933.png,TRUE,FALSE,912,2,TRUE,560000,FALSE,FALSE,FALSE
4592,520.9087,12.5,12.41,12.61,220000,F5406.png,TRUE,FALSE,3709,2,FALSE,220000,FALSE,FALSE,FALSE
4601,520.9178,12.53,12.41,12.61,220000,F5407.png,TRUE,FALSE,3709,2,TRUE,220000,FALSE,FALSE,FALSE
4604,191.0258,12.56,12.53,12.76,160000000,F1835.png,TRUE,FALSE,5689,5,FALSE,160000000,FALSE,FALSE,FALSE
4610,766.067,12.56,12.44,12.7,350000,F5987.png,TRUE,FALSE,4363,2,FALSE,350000,FALSE,FALSE,FALSE
4613,192.0261,12.59,12.56,12.9,11000000,F1848.png,TRUE,FALSE,5704,2,FALSE,11000000,FALSE,FALSE,FALSE
4614,193.0265,12.59,12.47,12.81,2300000,F1867.png,TRUE,FALSE,5725,2,FALSE,2300000,FALSE,FALSE,FALSE
4618,295.9969,12.59,12.5,13.19,320000,F3672.png,TRUE,FALSE,1753,2,FALSE,320000,FALSE,FALSE,FALSE
4622,766.0543,12.59,12.44,12.64,350000,F5986.png,TRUE,FALSE,4363,2,TRUE,350000,FALSE,FALSE,FALSE
4626,191.0163,12.61,12.5,12.93,160000000,F1830.png,TRUE,FALSE,5689,5,TRUE,160000000,FALSE,FALSE,FALSE
4627,191.0198,12.61,12.47,12.93,160000000,F1831.png,TRUE,FALSE,5689,5,TRUE,160000000,FALSE,FALSE,FALSE
4628,191.0236,12.61,12.5,12.87,160000000,F1833.png,TRUE,FALSE,5689,5,TRUE,160000000,FALSE,FALSE,FALSE
4630,192.0232,12.61,12.47,12.93,11000000,F1847.png,TRUE,FALSE,5704,2,TRUE,11000000,FALSE,FALSE,FALSE
4631,193.0241,12.61,12.47,12.93,2300000,F1866.png,TRUE,FALSE,5725,2,TRUE,2300000,FALSE,FALSE,FALSE
4639,295.9934,12.61,12.5,13.13,320000,F3671.png,TRUE,FALSE,1753,2,TRUE,320000,FALSE,FALSE,FALSE
4650,601.9369,12.61,12.59,12.87,160000,F5685.png,TRUE,FALSE,4020,2,FALSE,160000,FALSE,FALSE,FALSE
4651,623.919,12.61,12.59,13.02,91000,F5752.png,TRUE,FALSE,4093,2,FALSE,91000,FALSE,FALSE,FALSE
4657,274.0113,12.64,12.53,12.84,200000,F3311.png,TRUE,FALSE,1347,2,FALSE,200000,FALSE,FALSE,FALSE
4658,274.014,12.64,12.53,12.73,200000,F3312.png,TRUE,FALSE,1347,2,TRUE,200000,FALSE,FALSE,FALSE
4662,310.9663,12.64,12.53,12.79,190000,F3942.png,TRUE,FALSE,2044,2,FALSE,190000,FALSE,FALSE,FALSE
4663,310.9699,12.64,12.56,12.87,190000,F3943.png,TRUE,FALSE,2044,2,TRUE,190000,FALSE,FALSE,FALSE
4672,601.9262,12.64,12.56,12.96,160000,F5684.png,TRUE,FALSE,4020,2,TRUE,160000,FALSE,FALSE,FALSE
4673,191.0247,12.67,12.53,12.79,160000000,F1834.png,TRUE,FALSE,5689,5,TRUE,160000000,FALSE,FALSE,FALSE
4678,282.4793,12.67,12.56,12.84,280000,F3462.png,TRUE,FALSE,1514,2,FALSE,280000,FALSE,FALSE,FALSE
4690,623.9073,12.67,12.56,12.9,91000,F5751.png,TRUE,FALSE,4093,2,TRUE,91000,FALSE,FALSE,FALSE
4692,282.4825,12.7,12.56,12.79,280000,F3463.png,TRUE,FALSE,1514,2,TRUE,280000,FALSE,FALSE,FALSE
4790,663.9256,13.13,12.99,13.22,130000,F5823.png,TRUE,FALSE,4168,2,FALSE,130000,FALSE,FALSE,FALSE
4815,249.027,13.25,12.84,13.45,720000,F2873.png,TRUE,FALSE,840,2,FALSE,720000,FALSE,FALSE,FALSE
4823,663.9138,13.07,12.96,13.16,130000,F5822.png,TRUE,FALSE,4168,2,TRUE,130000,FALSE,FALSE,FALSE
4826,249.0231,13.27,13.13,13.36,720000,F2872.png,TRUE,FALSE,840,2,TRUE,720000,FALSE,FALSE,FALSE
4969,145.1018,13.91,13.85,14.08,81000000,F1064.png,TRUE,FALSE,4848,6,FALSE,81000000,FALSE,FALSE,FALSE
4974,288.1136,13.91,13.76,14.05,160000,F3576.png,TRUE,FALSE,1646,2,FALSE,160000,FALSE,FALSE,FALSE
4978,333.0619,13.91,13.76,14.02,110000,F4219.png,TRUE,FALSE,2359,2,FALSE,110000,FALSE,FALSE,FALSE
4989,145.0949,13.93,13.82,14.05,81000000,F1060.png,TRUE,FALSE,4848,6,TRUE,81000000,FALSE,FALSE,FALSE
4990,145.096,13.93,13.82,14.13,81000000,F1061.png,TRUE,FALSE,4848,6,TRUE,81000000,FALSE,FALSE,FALSE
4991,145.0983,13.93,13.68,14.3,81000000,F1062.png,TRUE,FALSE,4848,6,TRUE,81000000,FALSE,FALSE,FALSE
4992,145.1007,13.93,13.79,14.11,81000000,F1063.png,TRUE,FALSE,4848,6,TRUE,81000000,FALSE,FALSE,FALSE
4994,146.1017,13.93,13.73,14.22,5300000,F1099.png,TRUE,FALSE,4877,2,FALSE,5300000,FALSE,FALSE,FALSE
4995,146.1045,13.93,13.82,14.11,5300000,F1100.png,TRUE,FALSE,4877,2,TRUE,5300000,FALSE,FALSE,FALSE
4996,147.105,13.93,13.79,14.08,340000,F1126.png,TRUE,FALSE,4908,2,FALSE,340000,FALSE,FALSE,FALSE
5000,288.1107,13.93,13.76,14.08,160000,F3575.png,TRUE,FALSE,1646,2,TRUE,160000,FALSE,FALSE,FALSE
5007,147.1026,13.96,13.79,14.13,340000,F1125.png,TRUE,FALSE,4908,2,TRUE,340000,FALSE,FALSE,FALSE
5024,145.0931,13.99,13.85,14.05,81000000,F1059.png,TRUE,FALSE,4848,6,TRUE,81000000,FALSE,FALSE,FALSE
5035,333.0659,14.05,13.79,14.13,110000,F4220.png,TRUE,FALSE,2359,2,TRUE,110000,FALSE,FALSE,FALSE
5068,141.0235,14.3,14.11,14.36,2800000,F986.png,TRUE,FALSE,4767,2,FALSE,2800000,FALSE,FALSE,FALSE
5078,141.0208,14.33,14.13,15.1,2800000,F985.png,TRUE,FALSE,4767,2,TRUE,2800000,FALSE,FALSE,FALSE
5186,487.0085,14.45,14.36,14.76,3800000,F5281.png,TRUE,FALSE,3553,2,FALSE,3800000,FALSE,FALSE,FALSE
5207,141.0193,14.48,14.11,15.19,1200000000,F983.png,TRUE,FALSE,4768,3,FALSE,1200000000,FALSE,FALSE,FALSE
5231,141.0148,14.5,14.05,14.93,1200000000,F981.png,TRUE,FALSE,4768,3,TRUE,1200000000,FALSE,FALSE,FALSE
5232,141.017,14.5,14.05,15.59,1200000000,F982.png,TRUE,FALSE,4768,3,TRUE,1200000000,FALSE,FALSE,FALSE
5233,142.0203,14.5,14.08,15.59,52000000,F999.png,TRUE,FALSE,4787,2,FALSE,52000000,FALSE,FALSE,FALSE
5238,323.0013,14.5,14.25,14.87,5400000,F4092.png,TRUE,FALSE,2210,2,FALSE,5400000,FALSE,FALSE,FALSE
5239,362.9879,14.5,14.16,15.07,1200000,F4534.png,TRUE,FALSE,2713,2,FALSE,1200000,FALSE,FALSE,FALSE
5243,404.9985,14.5,14.19,14.96,5900000,F4850.png,TRUE,FALSE,3066,2,FALSE,5900000,FALSE,FALSE,FALSE
5254,142.0231,14.53,14.19,15.1,52000000,F1000.png,TRUE,FALSE,4787,2,TRUE,52000000,FALSE,FALSE,FALSE
5273,362.982,14.56,14.22,14.59,1200000,F4533.png,TRUE,FALSE,2713,2,TRUE,1200000,FALSE,FALSE,FALSE
5277,405.0046,14.56,14.28,14.79,5900000,F4853.png,TRUE,FALSE,3066,2,TRUE,5900000,FALSE,FALSE,FALSE
5310,487.0016,14.59,14.22,14.87,3800000,F5280.png,TRUE,FALSE,3553,2,TRUE,3800000,FALSE,FALSE,FALSE
5335,322.9954,14.62,14.13,15.16,5400000,F4091.png,TRUE,FALSE,2210,2,TRUE,5400000,FALSE,FALSE,FALSE
2176,130.0874,7.19,7.08,9.04,230000000,F799.png,FALSE,TRUE,4456,3,FALSE,230000000,FALSE,FALSE,FALSE
2182,130.0903,7.22,7.14,7.45,230000000,F804.png,FALSE,TRUE,4456,3,TRUE,230000000,FALSE,FALSE,FALSE
2229,130.0895,7.31,7.11,7.73,230000000,F801.png,FALSE,TRUE,4456,3,TRUE,230000000,FALSE,FALSE,FALSE
2393,89.0124,7.79,7.7,7.96,91000,F156.png,FALSE,TRUE,5411,2,FALSE,91000,FALSE,FALSE,FALSE
2394,89.0132,7.79,7.7,7.96,91000,F158.png,FALSE,TRUE,5411,2,TRUE,91000,FALSE,FALSE,FALSE
2439,89.0227,7.99,7.87,8.07,1600000,F164.png,FALSE,TRUE,5477,3,FALSE,1600000,FALSE,FALSE,FALSE
2452,89.022,8.04,7.99,8.44,1600000,F162.png,FALSE,TRUE,5477,3,TRUE,1600000,FALSE,FALSE,FALSE
2489,89.0234,8.13,7.96,8.93,1600000,F167.png,FALSE,TRUE,5477,3,TRUE,1600000,FALSE,FALSE,FALSE
2553,215.0329,8.22,7.79,8.64,61000000,F2172.png,FALSE,TRUE,77,2,TRUE,61000000,FALSE,FALSE,FALSE
2614,130.0421,8.36,8.27,8.59,1800000,F785.png,FALSE,TRUE,4373,2,TRUE,1800000,FALSE,FALSE,FALSE
2644,100.9039,8.39,7.67,8.76,440000,F347.png,FALSE,TRUE,1022,2,FALSE,440000,FALSE,FALSE,FALSE
2701,100.9051,8.47,7.93,8.76,440000,F348.png,FALSE,TRUE,1022,2,TRUE,440000,FALSE,FALSE,FALSE
2702,134.865,8.47,8.13,8.61,460000,F894.png,FALSE,TRUE,4676,2,FALSE,460000,FALSE,FALSE,FALSE
2703,134.8661,8.47,8.22,8.56,460000,F896.png,FALSE,TRUE,4676,2,TRUE,460000,FALSE,FALSE,FALSE
3030,89.0257,9.13,8.73,9.21,110000000,F171.png,FALSE,TRUE,5480,2,TRUE,110000000,FALSE,FALSE,FALSE
3054,101.023,9.15,9.04,9.24,84000000,F358.png,FALSE,TRUE,1090,2,TRUE,84000000,FALSE,FALSE,FALSE
3103,180.0595,9.18,8.7,9.9,21000000,F1675.png,FALSE,TRUE,5505,2,FALSE,21000000,FALSE,FALSE,FALSE
3104,180.0624,9.18,8.87,9.24,21000000,F1678.png,FALSE,TRUE,5505,2,TRUE,21000000,FALSE,FALSE,FALSE
3105,181.0629,9.18,8.81,9.27,3800000,F1689.png,FALSE,TRUE,5517,2,TRUE,3800000,FALSE,FALSE,FALSE
3246,158.9094,9.56,9.37,9.76,930000,F1312.png,FALSE,TRUE,5114,2,FALSE,930000,FALSE,FALSE,FALSE
3247,158.9106,9.56,9.37,10.33,930000,F1313.png,FALSE,TRUE,5114,2,TRUE,930000,FALSE,FALSE,FALSE
4206,427.0197,11.73,11.58,11.84,840000,F4976.png,FALSE,TRUE,3204,2,FALSE,840000,FALSE,FALSE,FALSE
4290,427.0258,11.79,11.53,12.24,840000,F4979.png,FALSE,TRUE,3204,2,TRUE,840000,FALSE,FALSE,FALSE
5927,230.9863,16.72,16.66,16.92,1100000,F2533.png,FALSE,TRUE,467,2,FALSE,1100000,FALSE,FALSE,FALSE
5928,230.9892,16.72,16.63,16.86,1100000,F2534.png,FALSE,TRUE,467,2,TRUE,1100000,FALSE,FALSE,FALSE
5929,246.9813,16.72,16.66,16.83,1200000,F2843.png,FALSE,TRUE,805,2,FALSE,1200000,FALSE,FALSE,FALSE
5935,349.9784,16.72,16.63,16.92,15000000,F4397.png,FALSE,TRUE,2565,2,FALSE,15000000,FALSE,FALSE,FALSE
5936,349.9844,16.72,16.63,16.95,15000000,F4402.png,FALSE,TRUE,2565,2,TRUE,15000000,FALSE,FALSE,FALSE
6028,246.9781,16.86,16.72,16.98,1200000,F2842.png,FALSE,TRUE,805,2,TRUE,1200000,FALSE,FALSE,FALSE
6163,84.0204,17.64,17.58,17.87,320000,F100.png,FALSE,TRUE,4866,2,FALSE,320000,FALSE,FALSE,FALSE
6164,84.0222,17.64,17.61,17.78,320000,F101.png,FALSE,TRUE,4866,2,TRUE,320000,FALSE,FALSE,FALSE
6193,85.9997,17.67,17.61,17.78,310000,F115.png,FALSE,TRUE,5038,2,FALSE,310000,FALSE,FALSE,FALSE
6194,86.0012,17.67,17.61,17.84,310000,F116.png,FALSE,TRUE,5038,2,TRUE,310000,FALSE,FALSE,FALSE
5122,70.3378,14.42,14.36,14.65,1400000,F1.png,TRUE,FALSE,,,FALSE,1400000,FALSE,FALSE,FALSE
4358,70.3479,11.96,11.81,12.13,280000,F2.png,TRUE,FALSE,,,FALSE,280000,FALSE,FALSE,FALSE
2550,71.0138,8.22,7.99,8.56,4400000,F3.png,FALSE,TRUE,,,FALSE,4400000,FALSE,FALSE,FALSE
3037,71.0138,9.15,8.7,10.04,70000000,F4.png,TRUE,FALSE,,,FALSE,70000000,FALSE,FALSE,FALSE
3029,71.0298,9.13,8.79,9.21,260000,F5.png,TRUE,FALSE,,,FALSE,260000,FALSE,FALSE,FALSE
5602,72.0091,15.82,15.53,16.08,430000,F6.png,FALSE,TRUE,,,FALSE,430000,FALSE,FALSE,FALSE
5834,72.0091,16.66,16.08,16.77,650000,F7.png,FALSE,TRUE,,,FALSE,650000,FALSE,FALSE,FALSE
5950,72.0091,16.86,16.77,17,500000,F8.png,FALSE,TRUE,,,FALSE,500000,FALSE,FALSE,FALSE
6045,72.0091,17.09,17,17.46,690000,F9.png,FALSE,TRUE,,,FALSE,690000,FALSE,FALSE,FALSE
6211,72.0091,17.7,17.46,17.96,590000,F10.png,FALSE,TRUE,,,FALSE,590000,FALSE,FALSE,FALSE
3038,72.0172,9.15,8.7,9.32,2600000,F11.png,TRUE,FALSE,,,FALSE,2600000,FALSE,FALSE,FALSE
5226,72.1127,14.5,14.36,14.65,910000,F12.png,TRUE,FALSE,,,FALSE,910000,FALSE,FALSE,FALSE
5769,72.9931,16.28,16.08,16.34,5800000,F13.png,FALSE,TRUE,,,FALSE,5800000,FALSE,FALSE,FALSE
5835,72.9931,16.66,16.34,17,4500000,F14.png,FALSE,TRUE,,,FALSE,4500000,FALSE,FALSE,FALSE
6046,72.9931,17.09,17,17.44,8300000,F15.png,FALSE,TRUE,,,FALSE,8300000,FALSE,FALSE,FALSE
6190,72.9931,17.67,17.58,17.87,8000000,F16.png,FALSE,TRUE,,,FALSE,8000000,FALSE,FALSE,FALSE
5545,72.9932,15.68,15.42,15.76,1300000,F17.png,FALSE,TRUE,,,FALSE,1300000,FALSE,FALSE,FALSE
5679,72.9932,15.97,15.76,16.08,2300000,F18.png,FALSE,TRUE,,,FALSE,2300000,FALSE,FALSE,FALSE
1702,73.0118,5.05,4.87,5.39,61000,F19.png,FALSE,TRUE,,,FALSE,61000,FALSE,FALSE,FALSE
3039,73.0181,9.15,8.76,9.24,390000,F20.png,TRUE,FALSE,,,FALSE,390000,FALSE,FALSE,FALSE
3085,73.0295,9.18,8.79,9.47,4500000,F21.png,FALSE,TRUE,,,FALSE,4500000,FALSE,FALSE,FALSE
3609,73.0295,10.33,9.47,10.58,2600000,F22.png,FALSE,TRUE,,,FALSE,2600000,FALSE,FALSE,FALSE
3899,73.0295,11.01,10.9,11.15,5200000,F23.png,TRUE,FALSE,,,FALSE,5200000,FALSE,FALSE,FALSE
5806,73.0408,16.46,16.28,16.51,70000,F24.png,FALSE,TRUE,,,FALSE,70000,FALSE,FALSE,FALSE
6047,73.0408,17.09,16.95,17.18,90000,F25.png,FALSE,TRUE,,,FALSE,90000,FALSE,FALSE,FALSE
3493,73.5674,10.07,9.99,10.19,520000,F26.png,TRUE,FALSE,,,FALSE,520000,FALSE,FALSE,FALSE
3197,74.0247,9.47,9.37,9.7,12000000,F28.png,FALSE,TRUE,,,FALSE,12000000,FALSE,FALSE,FALSE
3923,74.0329,11.04,10.93,11.13,180000,F30.png,TRUE,FALSE,,,FALSE,180000,FALSE,FALSE,FALSE
3411,74.0417,9.87,9.79,9.99,290000,F31.png,TRUE,FALSE,,,FALSE,290000,FALSE,FALSE,FALSE
15,74.9619,1.24,1.19,1.42,53000,F32.png,FALSE,TRUE,,,FALSE,53000,FALSE,FALSE,FALSE
5546,75.0088,15.68,15.56,15.76,7300000,F33.png,FALSE,TRUE,,,FALSE,7300000,FALSE,FALSE,FALSE
5680,75.0088,15.97,15.76,16.08,13000000,F34.png,FALSE,TRUE,,,FALSE,13000000,FALSE,FALSE,FALSE
5770,75.0088,16.28,16.08,16.34,26000000,F35.png,FALSE,TRUE,,,FALSE,26000000,FALSE,FALSE,FALSE
5836,75.0088,16.66,16.34,17,24000000,F36.png,FALSE,TRUE,,,FALSE,24000000,FALSE,FALSE,FALSE
6048,75.0088,17.09,17,17.44,38000000,F37.png,FALSE,TRUE,,,FALSE,38000000,FALSE,FALSE,FALSE
3412,75.0281,9.87,9.76,10.24,1400000,F38.png,TRUE,FALSE,,,FALSE,1400000,FALSE,FALSE,FALSE
