id,mz,rt,rtmin,rtmax,p_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
59,726.4701,1.54,1.49,1.61,1800,F3276.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
902,726.5101,2.08,1.93,2.71,7900,F3277.png,FALSE,TRUE,FALSE,7900,FALSE,FALSE,FALSE
5114,726.7921,14.77,14.74,14.87,1500,F3278.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3067,726.8388,12.99,12.57,13.73,5000,F3279.png,FALSE,TRUE,FALSE,5000,FALSE,FALSE,FALSE
5374,726.8394,15.44,15.19,16.16,3200,F3280.png,FALSE,TRUE,FALSE,3200,FALSE,FALSE,FALSE
4968,726.865,14.73,14.63,14.82,2100,F3281.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
4339,726.9316,14.57,14.11,14.87,56000,F3282.png,TRUE,FALSE,FALSE,56000,FALSE,FALSE,FALSE
3575,727.0702,14.31,14.16,14.5,3600,F3283.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
4340,727.4328,14.57,14.18,14.74,2900,F3284.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
919,727.5143,2.1,2.01,2.16,1900,F3285.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
4194,727.9343,14.51,14.13,14.82,12000,F3286.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3815,727.9968,14.4,14.21,14.65,7600,F3287.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
3689,728.4978,14.36,14.25,14.57,2200,F3288.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
506,728.5193,1.7,1.58,2.64,15000,F3289.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
5378,728.8174,15.7,15.29,16.51,2200,F3290.png,FALSE,TRUE,FALSE,2200,FALSE,FALSE,FALSE
4918,728.8395,14.72,14.4,14.84,1900,F3291.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
4299,728.9294,14.55,14.15,14.84,12000,F3292.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3862,728.9975,14.41,14.31,14.43,1200,F3293.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
24,729.5054,1.53,1.49,1.6,1000,F3294.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
536,729.5226,1.71,1.61,2.16,6200,F3295.png,TRUE,FALSE,FALSE,6200,FALSE,FALSE,FALSE
588,729.5866,1.81,1.72,2.12,8000,F3296.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
4919,729.8581,14.72,14.55,14.82,3100,F3297.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
4404,729.9322,14.58,14.23,14.74,1800,F3298.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
2432,730.2342,10.75,10.66,10.88,3700,F3299.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
675,730.3444,1.92,1.9,1.98,1300,F3300.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
507,730.3465,1.7,1.62,1.88,3500,F3301.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1347,730.5352,4.1,3.85,4.28,1900,F3302.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
508,730.5366,1.7,1.55,2.63,360000,F3303.png,TRUE,FALSE,FALSE,360000,FALSE,FALSE,FALSE
4341,730.9246,14.57,14.18,14.79,9600,F3304.png,TRUE,FALSE,FALSE,9600,FALSE,FALSE,FALSE
1213,731.0985,3.11,3.06,3.36,1700,F3305.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2440,731.2371,10.76,10.68,10.82,1100,F3306.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
509,731.3491,1.7,1.66,1.75,1500,F3307.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
4342,731.4253,14.57,14.44,14.74,2300,F3308.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
3468,731.4256,14.24,14.18,14.42,1800,F3309.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
510,731.5393,1.7,1.56,2.69,160000,F3310.png,TRUE,FALSE,FALSE,160000,FALSE,FALSE,FALSE
4883,731.8751,14.71,14.52,14.78,1400,F3311.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3358,731.8825,14.2,14.16,14.26,1100,F3312.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
4195,731.9261,14.51,14.34,14.76,3400,F3313.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
3690,731.9902,14.36,14.18,14.65,12000,F3314.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3660,732.4924,14.35,14.2,14.54,3700,F3315.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
511,732.5543,1.7,1.55,2.63,2200000,F3316.png,TRUE,FALSE,FALSE,2200000,FALSE,FALSE,FALSE
5207,732.7957,14.79,14.69,14.91,2100,F3317.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2367,733.2682,10.54,10.43,10.59,9800,F3318.png,TRUE,FALSE,FALSE,9800,FALSE,FALSE,FALSE
1348,733.5542,4.1,3.82,4.43,5100,F3319.png,TRUE,FALSE,FALSE,5100,FALSE,FALSE,FALSE
512,733.5566,1.7,1.55,2.63,910000,F3320.png,TRUE,FALSE,FALSE,910000,FALSE,FALSE,FALSE
4969,733.853,14.73,14.6,14.82,2900,F3321.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3265,733.8531,14.16,14.13,14.23,1100,F3322.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
2362,734.2714,10.53,10.45,10.57,1800,F3323.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1316,734.5581,4,3.9,4.26,1600,F3324.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
513,734.5595,1.7,1.55,2.64,270000,F3325.png,TRUE,FALSE,FALSE,270000,FALSE,FALSE,FALSE
5208,734.783,14.79,14.73,14.87,1500,F3326.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
5115,734.8538,14.77,14.66,14.79,1600,F3327.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
4405,734.9185,14.58,14.12,14.87,42000,F3328.png,TRUE,FALSE,FALSE,42000,FALSE,FALSE,FALSE
3537,735.0569,14.29,14.18,14.44,1900,F3329.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2099,735.0968,9.87,9.84,9.93,2000,F3330.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
685,735.3948,1.94,1.86,2.59,20000,F3331.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
4449,735.4202,14.59,14.43,14.74,2200,F3332.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
3440,735.4207,14.23,14.18,14.41,1300,F3333.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
537,735.5634,1.71,1.57,2.64,62000,F3334.png,TRUE,FALSE,FALSE,62000,FALSE,FALSE,FALSE
4920,735.8695,14.72,14.58,14.74,1100,F3335.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4406,735.9208,14.58,14.15,14.84,9700,F3336.png,TRUE,FALSE,FALSE,9700,FALSE,FALSE,FALSE
3816,735.9842,14.4,14.2,14.67,7600,F3337.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
686,736.3981,1.94,1.87,2.35,9100,F3338.png,TRUE,FALSE,FALSE,9100,FALSE,FALSE,FALSE
3817,736.4855,14.4,14.26,14.62,2300,F3339.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
538,736.5661,1.71,1.58,2.63,16000,F3340.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
4485,736.919,14.6,14.33,14.86,11000,F3341.png,FALSE,TRUE,FALSE,11000,FALSE,FALSE,FALSE
3524,736.9234,14.27,14.2,14.3,6600,F3342.png,TRUE,FALSE,FALSE,6600,FALSE,FALSE,FALSE
3931,736.9739,14.43,14.36,14.51,3500,F3343.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
687,737.4031,1.94,1.89,2.1,2200,F3344.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
713,737.5664,1.99,1.97,2.07,1100,F3345.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
560,737.5702,1.73,1.64,1.94,3900,F3346.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
5025,737.8456,14.74,14.63,14.82,2000,F3347.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
4510,737.9203,14.61,14.38,14.77,1600,F3348.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2470,738.2427,10.82,10.73,10.99,2300,F3349.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
574,738.5064,1.76,1.6,2.23,9200,F3350.png,TRUE,FALSE,FALSE,9200,FALSE,FALSE,FALSE
2004,738.5664,9.73,9.66,9.82,1200,F3351.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
5318,738.7349,14.88,14.83,14.97,1300,F3352.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4546,738.9115,14.62,14.15,14.79,7900,F3353.png,TRUE,FALSE,FALSE,7900,FALSE,FALSE,FALSE
4547,739.4132,14.62,14.45,14.76,1900,F3354.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3359,739.4137,14.2,14.18,14.3,1100,F3355.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1154,739.4616,2.95,2.93,3.06,2000,F3356.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
440,739.5108,1.68,1.5,2.04,3800,F3357.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
2005,739.5636,9.73,9.66,9.82,1600,F3358.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2544,739.6289,11.09,11.06,11.15,1500,F3359.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
4806,739.8643,14.68,14.63,14.74,1200,F3360.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3397,739.9089,14.21,14.16,14.29,1500,F3361.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
4591,739.9116,14.63,14.41,14.78,3100,F3362.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
3691,739.9784,14.36,14.18,14.71,20000,F3363.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
3638,740.4795,14.34,14.19,14.66,6000,F3364.png,TRUE,FALSE,FALSE,6000,FALSE,FALSE,FALSE
539,740.5216,1.71,1.57,2.69,18000,F3365.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
1979,740.5623,9.7,9.67,9.74,1800,F3366.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
3770,740.9792,14.39,14.23,14.6,4000,F3367.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
547,741.5244,1.72,1.6,2.15,6500,F3368.png,FALSE,TRUE,FALSE,6500,FALSE,FALSE,FALSE
1988,741.5611,9.71,9.66,9.81,1300,F3369.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
5026,741.841,14.74,14.62,14.82,1800,F3370.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
514,742.569,1.7,1.56,2.66,42000,F3371.png,TRUE,FALSE,FALSE,42000,FALSE,FALSE,FALSE
3063,742.8072,12.95,12.57,13.71,1800,F3372.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
5361,742.8086,15.28,15.15,15.92,1200,F3373.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
5116,742.8385,14.77,14.67,14.84,1800,F3374.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
4639,742.9057,14.65,14.11,14.87,29000,F3375.png,TRUE,FALSE,FALSE,29000,FALSE,FALSE,FALSE
3510,742.9611,14.26,14.18,14.42,4000,F3376.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
4084,742.9621,14.47,14.44,14.58,1700,F3377.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3469,743.0446,14.24,14.16,14.45,2100,F3378.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
60,743.2373,1.54,1.49,1.58,1300,F3379.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4592,743.4065,14.63,14.47,14.76,2000,F3380.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
467,743.5727,1.69,1.57,2.49,18000,F3381.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
4921,743.8563,14.72,14.62,14.74,1100,F3382.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4593,743.9079,14.63,14.13,14.83,7300,F3383.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
3661,743.9708,14.35,14.16,14.72,11000,F3384.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
2843,744.0792,11.94,11.83,12.03,2500,F3385.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
3730,744.4727,14.38,14.2,14.62,3200,F3386.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
468,744.5745,1.69,1.55,2.64,240000,F3387.png,TRUE,FALSE,FALSE,240000,FALSE,FALSE,FALSE
1355,744.5769,4.13,3.96,4.19,1100,F3388.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
4922,744.8145,14.72,14.65,14.84,1400,F3389.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
4407,744.9055,14.58,14.19,14.83,8200,F3390.png,TRUE,FALSE,FALSE,8200,FALSE,FALSE,FALSE
4038,744.9672,14.46,14.18,14.62,2400,F3391.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
2113,745.1357,9.9,9.86,9.93,1300,F3392.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
469,745.5787,1.69,1.56,2.56,110000,F3393.png,TRUE,FALSE,FALSE,110000,FALSE,FALSE,FALSE
5027,745.8325,14.74,14.67,14.82,1800,F3394.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
3012,746.0958,12.61,12.45,12.82,17000,F3395.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1321,746.568,4.01,3.85,4.35,2600,F3396.png,FALSE,TRUE,FALSE,2600,FALSE,FALSE,FALSE
470,746.5755,1.69,1.54,2.64,480000,F3397.png,TRUE,FALSE,FALSE,480000,FALSE,FALSE,FALSE
5172,746.8169,14.78,14.67,14.82,3000,F3398.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3332,746.8973,14.19,14.16,14.36,4400,F3399.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
4751,746.8987,14.67,14.36,14.82,6500,F3400.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
3692,746.994,14.36,14.16,14.6,1900,F3401.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3013,747.0984,12.61,12.48,12.75,4500,F3402.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
4594,747.3998,14.63,14.54,14.74,1500,F3403.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
25,747.5138,1.53,1.47,1.58,1700,F3404.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
1344,747.5705,4.08,3.94,4.22,1000,F3405.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
471,747.5768,1.69,1.55,2.63,210000,F3406.png,TRUE,FALSE,FALSE,210000,FALSE,FALSE,FALSE
3333,747.8953,14.19,14.16,14.27,1500,F3407.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
4691,747.899,14.66,14.45,14.78,2900,F3408.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3731,747.965,14.38,14.18,14.74,20000,F3409.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
3014,748.0999,12.61,12.54,12.69,1000,F3410.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
3818,748.4665,14.4,14.2,14.69,6300,F3411.png,TRUE,FALSE,FALSE,6300,FALSE,FALSE,FALSE
515,748.5745,1.7,1.57,2.67,98000,F3412.png,TRUE,FALSE,FALSE,98000,FALSE,FALSE,FALSE
5254,748.7732,14.83,14.81,14.91,1800,F3413.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
5364,748.8212,15.34,15.17,16.23,3200,F3414.png,FALSE,TRUE,FALSE,3200,FALSE,FALSE,FALSE
3497,748.9195,14.25,14.18,14.54,2000,F3415.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
4039,748.9653,14.46,14.2,14.68,5500,F3416.png,TRUE,FALSE,FALSE,5500,FALSE,FALSE,FALSE
698,749.44,1.97,1.83,2.72,8000,F3417.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
770,749.5349,2.04,2.02,2.12,3400,F3418.png,FALSE,TRUE,FALSE,3400,FALSE,FALSE,FALSE
1005,749.5358,2.84,2.78,2.92,1100,F3419.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
5028,749.8294,14.74,14.67,14.83,1500,F3420.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
704,750.4437,1.98,1.85,2.14,2900,F3421.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
516,750.5447,1.7,1.57,2.66,33000,F3422.png,TRUE,FALSE,FALSE,33000,FALSE,FALSE,FALSE
2541,750.6206,11.08,11.03,11.16,2600,F3423.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
5289,750.7486,14.86,14.83,14.92,1200,F3424.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
5209,750.824,14.79,14.68,14.82,1300,F3425.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4595,750.8925,14.63,14.11,14.87,21000,F3426.png,TRUE,FALSE,FALSE,21000,FALSE,FALSE,FALSE
2124,751.0909,9.91,9.87,9.94,1700,F3427.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
4692,751.3935,14.66,14.59,14.76,1400,F3428.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
315,751.5112,1.63,1.55,2.51,70000,F3429.png,TRUE,FALSE,FALSE,70000,FALSE,FALSE,FALSE
4640,751.8948,14.65,14.13,14.83,5900,F3430.png,TRUE,FALSE,FALSE,5900,FALSE,FALSE,FALSE
3662,751.958,14.35,14.16,14.73,13000,F3431.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
2722,752.0676,11.65,11.57,11.72,2000,F3432.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3596,752.4607,14.32,14.19,14.67,3900,F3433.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
327,752.5152,1.64,1.54,2.91,43000,F3434.png,TRUE,FALSE,FALSE,43000,FALSE,FALSE,FALSE
5290,752.7396,14.86,14.79,14.96,1300,F3435.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4548,752.8922,14.62,14.49,14.86,8300,F3436.png,TRUE,FALSE,FALSE,8300,FALSE,FALSE,FALSE
1232,753.0807,3.17,3.03,3.69,5800,F3437.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
801,753.4452,2.05,1.99,2.13,13000,F3438.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
1155,753.4458,2.95,2.91,3.14,9200,F3439.png,TRUE,FALSE,FALSE,9200,FALSE,FALSE,FALSE
441,753.5176,1.68,1.53,2.78,13000,F3440.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
5029,753.8221,14.74,14.71,14.82,1200,F3441.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
4596,753.8968,14.63,14.55,14.74,1300,F3442.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1231,754.0839,3.15,3.04,3.59,2500,F3443.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
802,754.4488,2.05,2,2.11,4900,F3444.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
1156,754.4492,2.95,2.92,3.09,3800,F3445.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
472,754.5348,1.69,1.56,2.07,53000,F3446.png,TRUE,FALSE,FALSE,53000,FALSE,FALSE,FALSE
5337,754.7126,14.91,14.86,14.97,1100,F3447.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3360,754.8849,14.2,14.15,14.32,2800,F3448.png,FALSE,TRUE,FALSE,2800,FALSE,FALSE,FALSE
4838,754.8852,14.69,14.41,14.81,5600,F3449.png,TRUE,FALSE,FALSE,5600,FALSE,FALSE,FALSE
4839,755.3875,14.69,14.6,14.77,1200,F3450.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1167,755.4495,2.96,2.92,3.04,1300,F3451.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
442,755.5379,1.68,1.57,2.07,24000,F3452.png,TRUE,FALSE,FALSE,24000,FALSE,FALSE,FALSE
4752,755.8857,14.67,14.55,14.79,2300,F3453.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
4085,755.9519,14.47,14.16,14.74,15000,F3454.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
540,756.2843,1.71,1.61,1.91,2500,F3455.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
4168,756.4536,14.5,14.19,14.71,5000,F3456.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
473,756.5512,1.69,1.55,2.64,160000,F3457.png,TRUE,FALSE,FALSE,160000,FALSE,FALSE,FALSE
3082,757.0019,13.29,13.2,13.43,2700,F3458.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
2092,757.0784,9.85,9.83,9.91,1800,F3459.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
517,757.5547,1.7,1.56,2.63,73000,F3460.png,TRUE,FALSE,FALSE,73000,FALSE,FALSE,FALSE
5173,757.8147,14.78,14.69,14.83,1000,F3461.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
400,758.2891,1.67,1.6,1.83,3200,F3462.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
474,758.5695,1.69,1.55,2.64,1500000,F3463.png,TRUE,FALSE,FALSE,1500000,FALSE,FALSE,FALSE
5117,758.8101,14.77,14.73,14.84,1100,F3464.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4693,758.8798,14.66,14.12,14.88,18000,F3465.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
3470,758.9347,14.24,14.2,14.57,2500,F3466.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
3334,759.0174,14.19,14.16,14.4,1600,F3467.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1345,759.5702,4.08,3.82,4.35,3300,F3468.png,FALSE,TRUE,FALSE,3300,FALSE,FALSE,FALSE
475,759.5724,1.69,1.54,2.64,650000,F3469.png,TRUE,FALSE,FALSE,650000,FALSE,FALSE,FALSE
3335,759.8816,14.19,14.15,14.35,1700,F3470.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
4840,759.8819,14.69,14.46,14.83,4700,F3471.png,TRUE,FALSE,FALSE,4700,FALSE,FALSE,FALSE
3663,759.9453,14.35,14.16,14.76,12000,F3472.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
4086,760.4469,14.47,14.19,14.72,3600,F3473.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
476,760.5843,1.69,1.54,2.64,1800000,F3474.png,TRUE,FALSE,FALSE,1800000,FALSE,FALSE,FALSE
4923,760.8757,14.72,14.59,14.87,7300,F3475.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
4641,760.9447,14.65,14.59,14.72,2800,F3476.png,FALSE,TRUE,FALSE,2800,FALSE,FALSE,FALSE
3771,761.0133,14.39,14.12,14.84,240000,F3477.png,TRUE,FALSE,FALSE,240000,FALSE,FALSE,FALSE
3615,761.5139,14.33,14.24,14.53,1800,F3478.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1337,761.5853,4.06,3.82,4.39,4100,F3479.png,FALSE,TRUE,FALSE,4100,FALSE,FALSE,FALSE
477,761.5877,1.69,1.54,2.67,760000,F3480.png,TRUE,FALSE,FALSE,760000,FALSE,FALSE,FALSE
5210,761.81,14.79,14.73,14.82,1000,F3481.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
4753,761.8816,14.67,14.58,14.81,1100,F3482.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3772,762.0158,14.39,14.15,14.79,46000,F3483.png,TRUE,FALSE,FALSE,46000,FALSE,FALSE,FALSE
61,762.2085,1.54,1.44,1.61,1200,F3484.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
1349,762.5875,4.1,3.92,4.23,1100,F3485.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
478,762.589,1.69,1.55,2.64,210000,F3486.png,TRUE,FALSE,FALSE,210000,FALSE,FALSE,FALSE
4924,762.8717,14.72,14.49,14.79,4800,F3487.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
3309,762.8725,14.18,14.15,14.3,2400,F3488.png,FALSE,TRUE,FALSE,2400,FALSE,FALSE,FALSE
3773,763.0171,14.39,14.16,14.73,13000,F3489.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
443,763.5906,1.68,1.56,2.62,43000,F3490.png,TRUE,FALSE,FALSE,43000,FALSE,FALSE,FALSE
4841,763.8719,14.69,14.59,14.79,2500,F3491.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
4343,763.9391,14.57,14.16,14.77,12000,F3492.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3616,764.0181,14.33,14.2,14.57,2000,F3493.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
4300,764.44,14.55,14.18,14.73,3700,F3494.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
971,764.5784,2.21,2.14,2.23,2500,F3495.png,FALSE,TRUE,FALSE,2500,FALSE,FALSE,FALSE
5362,764.7893,15.3,15.1,16.19,1600,F3496.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
5174,764.8162,14.78,14.71,14.86,1300,F3497.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3471,764.8904,14.24,14.19,14.29,1300,F3498.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
4408,764.8908,14.58,14.34,14.73,1500,F3499.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
4240,764.9402,14.53,14.18,14.74,5100,F3500.png,TRUE,FALSE,FALSE,5100,FALSE,FALSE,FALSE
