mz,rt,rtmin,rtmax,p_glc
560.7969,855.6,847.1999999999999,857.4,1100000
560.8539,855.6,847.1999999999999,864,1300000
634.8126,855.6,849,861,1200000
650.8444,855.6,849,859.2,750000
128.9534,857.4,843.6,953.4000000000001,110000000
128.9553,857.4,849,861,1100000
198.1041,857.4,850.8,867.6,670000
213.0746,857.4,847.1999999999999,879.6,2200000
219.0826,857.4,845.4,891.5999999999999,17000000
241.0646,857.4,849,864,570000
316.9205,857.4,845.4,917.4,20000000
325.0468,857.4,849,862.8000000000001,720000
333.9553,857.4,850.8,864,1100000
376.9418,857.4,849,905.4,3300000
400.9392,857.4,850.8,867.6,1000000
422.8848,857.4,845.4,865.8,5100000
438.9161,857.4,847.1999999999999,907.1999999999999,7100000
454.8328,857.4,847.1999999999999,859.2,1300000
454.8899,857.4,847.1999999999999,865.8,3100000
460.92380000000003,857.4,850.8,862.8000000000001,780000
492.9071,857.4,853.8000000000001,873,1500000
504.8877,857.4,849,903.6,5300000
544.8802,857.4,849,865.8,2800000
568.8412,857.4,847.1999999999999,861,1100000
610.8516,857.4,849,862.8000000000001,2700000
618.8383,857.4,852.6,867.6,1200000
626.8257,857.4,849,861,1300000
626.8829,857.4,852.6,873,2800000
642.8568,857.4,849,873,1400000
692.8545,857.4,852.6,865.8,2900000
708.8285,857.4,852.6,867.6,2000000
716.8158,857.4,850.8,864,1600000
724.86,857.4,853.8000000000001,864,950000
732.7898,857.4,849,859.2,1000000
798.8187,857.4,853.8000000000001,867.6,1300000
128.952,859.2,845.4,889.8,1900000
156.9483,859.2,841.8,861,710000
186.9988,859.2,850.8,861,1600000
197.1007,859.2,847.1999999999999,901.8,7500000
210.9564,859.2,845.4,912,4000000
220.086,859.2,849,864,1400000
247.0037,859.2,845.4,862.8000000000001,1200000
251.0305,859.2,855.6,869.4,780000
268.9149,859.2,845.4,861,690000
269.0046,865.8,864,877.8000000000001,5900000
272.957,859.2,847.1999999999999,861,680000
302.905,859.2,845.4,864,1000000
329.0068,859.2,845.4,874.2,960000
398.9236,859.2,847.1999999999999,908.4000000000001,18000000
414.955,859.2,850.8,901.8,12000000
415.9584,859.2,852.6,891.5999999999999,1100000
458.9447,859.2,852.6,898.2,1800000
520.919,859.2,850.8,900,6500000
529.9152,859.2,855.6,883.2,1700000
533.9085,859.2,855.6,888,2300000
536.8357,859.2,847.1999999999999,862.8000000000001,640000
541.8957,859.2,855.6,886.1999999999999,1400000
582.8968,859.2,855.6,867.6,1300000
586.8905,859.2,850.8,869.4,6500000
627.8921,859.2,855.6,886.1999999999999,1400000
680.8739,859.2,855.6,886.1999999999999,1500000
684.9249,859.2,852.6,893.4000000000001,3000000
700.8413,859.2,852.6,867.6,1800000
708.886,859.2,852.6,869.4,2400000
728.9147,859.2,853.8000000000001,888,1500000
729.8625,859.2,855.6,886.1999999999999,1400000
766.9277,859.2,852.6,884.4,2000000
790.8889,859.2,852.6,889.8,1800000
880.8213,859.2,852.6,864,1100000
71.6596,861,855.6,877.8000000000001,760000
144.9846,861,847.1999999999999,908.4000000000001,3400000
235.0566,861,853.8000000000001,891.5999999999999,5200000
250.9489,861,845.4,939.6,30000000
344.9843,861,847.1999999999999,865.8,1500000
399.9269,861,849,898.2,1300000
411.0095,861,845.4,864,650000
468.946,861,853.8000000000001,874.2,2400000
480.9265,861,849,901.8,19000000
540.9477,861,850.8,895.2,3600000
542.9267,861,852.6,869.4,1000000
547.0946,861,855.6,871.1999999999999,1500000
548.914,861,852.6,893.4000000000001,1300000
551.4504,861,855.6,874.2,1000000
602.9219,861,852.6,895.2,5100000
624.9295,861,853.8000000000001,867.6,1000000
635.8787,861,855.6,867.6,1500000
644.9322,861,850.8,898.2,18000000
645.9356,861,853.8000000000001,886.1999999999999,2400000
646.9115,861,852.6,864,1500000
656.9128,861,855.6,884.4,2400000
668.8934,861,852.6,895.2,7600000
747.4047,861,857.4,883.2,740000
750.8964,861,852.6,893.4000000000001,8600000
790.8314,861,852.6,864,1700000
794.9226,861,855.6,884.4,1500000
806.8628,861,853.8000000000001,889.8,1200000
106.9964,862.8000000000001,845.4,910.2,1500000
212.9721,862.8000000000001,849,901.8,4100000
226.9877,862.8000000000001,847.1999999999999,921,98000000
228.9833,862.8000000000001,857.4,871.1999999999999,790000
244.9538,862.8000000000001,850.8,888,1200000
251.9522,862.8000000000001,847.1999999999999,867.6,1200000
255.986,862.8000000000001,850.8,900,3100000
292.9595,862.8000000000001,849,917.4,130000000
293.9628,862.8000000000001,847.1999999999999,905.4,7000000
301.0856,862.8000000000001,853.8000000000001,873,2900000
318.9362,862.8000000000001,850.8,898.2,1100000
332.952,862.8000000000001,847.1999999999999,910.2,21000000
360.9469,862.8000000000001,847.1999999999999,900,4000000
364.8996,862.8000000000001,847.1999999999999,864,1300000
383.0886,862.8000000000001,853.8000000000001,874.2,2800000
407.0498,862.8000000000001,849,871.1999999999999,2000000
418.9887,862.8000000000001,852.6,898.2,12000000
442.9497,862.8000000000001,852.6,893.4000000000001,3500000
457.9688,862.8000000000001,852.6,895.2,4600000
466.9109,862.8000000000001,852.6,896.4,1100000
472.9966,862.8000000000001,852.6,896.4,4900000
482.9422,862.8000000000001,853.8000000000001,889.8,1300000
497.9673,862.8000000000001,855.6,877.8000000000001,4800000
509.9474,862.8000000000001,855.6,876,5000000
516.9864,862.8000000000001,852.6,893.4000000000001,6400000
549.8825,862.8000000000001,855.6,869.4,850000
558.9357,862.8000000000001,855.6,884.4,3300000
562.9294,862.8000000000001,850.8,901.8,19000000
603.9312,862.8000000000001,857.4,883.2,2700000
606.9556,862.8000000000001,852.6,888,4700000
611.9177,862.8000000000001,855.6,881.4,2900000
630.9167,862.8000000000001,853.8000000000001,888,1900000
660.9636,862.8000000000001,852.6,893.4000000000001,4000000
661.9728,862.8000000000001,859.2,877.8000000000001,3200000
688.9585,862.8000000000001,855.6,883.2,3400000
693.921,862.8000000000001,857.4,883.2,3500000
703.4759,862.8000000000001,859.2,874.2,1600000
723.4435,862.8000000000001,859.2,876,1400000
728.9394,862.8000000000001,855.6,867.6,850000
742.9666,862.8000000000001,853.8000000000001,884.4,2700000
744.8887,862.8000000000001,855.6,869.4,890000
746.9029,862.8000000000001,855.6,883.2,3100000
755.9562,862.8000000000001,857.4,881.4,3400000
787.9042,862.8000000000001,857.4,883.2,3400000
810.9176,862.8000000000001,853.8000000000001,881.4,1200000
821.4207,862.8000000000001,857.4,881.4,1400000
890.9411,862.8000000000001,853.8000000000001,888,8400000
905.8484,862.8000000000001,857.4,867.6,1300000
909.8425,862.8000000000001,857.4,867.6,790000
911.4106,862.8000000000001,861,879.6,1300000
956.4054,862.8000000000001,857.4,874.2,1000000
1037.9067,862.8000000000001,859.2,876,1500000
78.1087,864,855.6,879.6,1600000
84.5578,864,857.4,877.8000000000001,1200000
89.8825,864,857.4,873,670000
90.9766,864,845.4,913.8000000000001,11000000
104.9922,864,847.1999999999999,912,380000000
105.9956,864,845.4,912,9200000
130.9576,864,847.1999999999999,869.4,1000000
172.9796,864,847.1999999999999,917.4,11000000
186.9919,864,852.6,891.5999999999999,2800000
186.9952,864,847.1999999999999,908.4000000000001,360000000
188.9994,864,849,908.4000000000001,3500000
227.9911,864,847.1999999999999,905.4,4800000
254.9826,864,849,905.4,53000000
268.9982,864,849,903.6,730000000
294.9386,864,847.1999999999999,869.4,1900000
352.0046,864,850.8,900,16000000
456.9654,864,850.8,901.8,50000000
458.9699,864,853.8000000000001,877.8000000000001,850000
465.0916,864,853.8000000000001,869.4,1400000
481.9298,864,852.6,896.4,2000000
485.9862,864,857.4,874.2,1600000
496.9579,864,850.8,898.2,14000000
500.9916,864,852.6,891.5999999999999,12000000
505.9538,864,855.6,881.4,3600000
524.9528,864,852.6,893.4000000000001,5100000
526.9877,864,855.6,884.4,7300000
527.4895,864,857.4,876,1800000
538.9684,864,850.8,901.8,63000000
539.47,864,857.4,873,1400000
539.9717,864,852.6,891.5999999999999,7400000
540.9728,864,845.4,884.4,1600000
550.9488,864,855.6,883.2,4800000
566.9228,864,857.4,886.1999999999999,2300000
568.4907,864,859.2,876,2100000
579.9702,864,857.4,876,4600000
580.4714,864,859.2,873,1600000
591.9502,864,855.6,884.4,4400000
620.9711,864,852.6,896.4,47000000
621.47260000000006,864,859.2,871.1999999999999,1900000
621.9744,864,853.8000000000001,888,5800000
622.9503,864,852.6,893.4000000000001,3700000
622.9759,864,853.8000000000001,884.4,1700000
629.0973,864,857.4,871.1999999999999,1200000
632.9514,864,857.4,881.4,4300000
664.8998,864,853.8000000000001,886.1999999999999,2000000
664.9974,864,855.6,886.1999999999999,5000000
681.9401,864,857.4,884.4,6100000
685.9338,864,857.4,883.2,3300000
690.9936,864,861,879.6,2300000
702.9742,864,852.6,893.4000000000001,38000000
704.9534,864,853.8000000000001,888,2000000
712.9198,864,853.8000000000001,881.4,1900000
726.9353,864,852.6,893.4000000000001,18000000
727.9384,864,853.8000000000001,884.4,2400000
730.9288,864,859.2,884.4,4500000
736.8803,864,855.6,865.8,650000
747.0003,864,855.6,884.4,3900000
761.016,864,855.6,888,29000000
763.0211,864,859.2,879.6,1300000
763.9431,864,857.4,881.4,4000000
770.9615,864,855.6,884.4,3300000
775.9237,864,857.4,884.4,4400000
784.9771,864,853.8000000000001,889.8,28000000
785.9805,864,855.6,883.2,4400000
786.9566,864,853.8000000000001,881.4,2000000
807.8718,864,855.6,886.1999999999999,1800000
828.9058,864,857.4,883.2,2900000
837.959,864,859.2,876,2400000
844.8797,864,857.4,881.4,1800000
845.9458,864,861,879.6,3500000
865.9137,864,857.4,883.2,2600000
915.9042,864,857.4,879.6,1500000
925.0219,864,857.4,884.4,8800000
926.8826,864,859.2,883.2,1500000
951.91,864,861,877.8000000000001,2200000
967.8844,864,859.2,879.6,1900000
972.944,864,855.6,883.2,5400000
973.9463,864,857.4,876,1600000
984.9242,864,859.2,874.2,1600000
1021.9323,864,861,876,1300000
75.4463,865.8,857.4,881.4,2000000
87.2202,865.8,857.4,879.6,1100000
104.9908,865.8,847.1999999999999,907.1999999999999,4700000
129.9567,865.8,843.6,871.1999999999999,1500000
146.0187,865.8,847.1999999999999,908.4000000000001,4600000
187.9985,865.8,847.1999999999999,908.4000000000001,16000000
240.9669,865.8,850.8,895.2,1400000
270.0016,865.8,849,903.6,48000000
270.9775,865.8,849,901.8,3400000
278.9438,865.8,847.1999999999999,907.1999999999999,6400000
317.9239,865.8,847.1999999999999,867.6,1000000
336.9857,865.8,850.8,900,13000000
351.0012,865.8,850.8,901.8,200000000
353.0052,865.8,852.6,895.2,3000000
368.9794,865.8,864,893.4000000000001,1300000
374.9624,865.8,849,910.2,67000000
376.9667,865.8,850.8,889.8,1200000
390.9938,865.8,850.8,900,3600000
391.9398,865.8,850.8,896.4,2200000
433.0042,865.8,850.8,898.2,170000000
434.9835,865.8,859.2,877.8000000000001,980000
435.0083,865.8,850.8,889.8,3500000
473.9428,865.8,853.8000000000001,895.2,2400000
474.9186,865.8,852.6,869.4,960000
498.4686,865.8,857.4,873,1600000
515.0071,865.8,850.8,896.4,130000000
516.0105,865.8,852.6,893.4000000000001,17000000
517.0116,865.8,853.8000000000001,889.8,3600000
517.9344,865.8,855.6,886.1999999999999,3300000
518.9655,865.8,852.6,895.2,2600000
521.9282,865.8,853.8000000000001,877.8000000000001,2600000
532.9861,865.8,862.8000000000001,886.1999999999999,1400000
547.4568,865.8,857.4,873,1800000
567.9891,865.8,855.6,879.6,6700000
575.9761,865.8,857.4,884.4,7400000
578.9607,865.8,852.6,895.2,7900000
582.9944,865.8,853.8000000000001,891.5999999999999,7100000
583.9976,865.8,857.4,871.1999999999999,1400000
587.9567,865.8,857.4,883.2,4300000
597.01,865.8,852.6,895.2,71000000
598.0135,865.8,853.8000000000001,891.5999999999999,11000000
599.0149,865.8,855.6,881.4,2100000
607.9243,865.8,857.4,883.2,2500000
649.992,865.8,857.4,883.2,3000000
669.9596,865.8,857.4,883.2,3900000
673.9531,865.8,857.4,879.6,3500000
679.0129,865.8,852.6,893.4000000000001,47000000
680.0163,865.8,855.6,886.1999999999999,8200000
681.018,865.8,857.4,883.2,1800000
694.4223,865.8,855.6,874.2,1100000
697.9142,865.8,857.4,883.2,3000000
698.9807,865.8,857.4,879.6,2800000
701.908,865.8,857.4,883.2,2700000
703.9776,865.8,853.8000000000001,889.8,6000000
714.9546,865.8,859.2,881.4,3700000
719.9514,865.8,853.8000000000001,889.8,3700000
731.995,865.8,861,873,2400000
740.4836,865.8,862.8000000000001,874.2,920000
743.9756,865.8,857.4,876,3800000
751.9627,865.8,857.4,879.6,5000000
752.4642,865.8,859.2,879.6,1700000
772.9963,865.8,859.2,871.1999999999999,940000
780.4188,865.8,857.4,881.4,1500000
780.9837,865.8,861,876,1700000
786.9355,865.8,859.2,884.4,1800000
792.8982,865.8,862.8000000000001,876,1100000
793.967,865.8,861,883.2,1700000
799.8848,865.8,857.4,883.2,2300000
808.9382,865.8,853.8000000000001,891.5999999999999,14000000
809.9414,865.8,855.6,886.1999999999999,2500000
812.9317,865.8,859.2,881.4,2800000
813.9323,865.8,862.8000000000001,877.8000000000001,760000
817.4267,865.8,859.2,874.2,1600000
825.9784,865.8,859.2,876,1400000
829.0031,865.8,857.4,877.8000000000001,2700000
834.4672,865.8,862.8000000000001,874.2,1400000
843.0189,865.8,855.6,884.4,16000000
849.9394,865.8,857.4,881.4,2300000
853.9331,865.8,859.2,879.6,3100000
857.9265,865.8,859.2,881.4,3000000
866.9799,865.8,855.6,884.4,16000000
867.9834,865.8,857.4,881.4,3400000
868.8409,877.8000000000001,871.1999999999999,884.4,1100000
869.9069,865.8,861,883.2,2500000
873.9007,865.8,857.4,881.4,2900000
876.9256,865.8,857.4,879.6,1600000
883.9571,865.8,857.4,881.4,2400000
886.9473,865.8,861,877.8000000000001,2700000
894.9347,865.8,861,879.6,1900000
907.9172,865.8,857.4,883.2,1800000
911.0064,865.8,857.4,877.8000000000001,1500000
919.9624,865.8,859.2,876,1700000
931.9424,865.8,859.2,877.8000000000001,2600000
934.9672,865.8,857.4,873,1100000
948.983,865.8,857.4,884.4,8700000
955.9037,865.8,859.2,877.8000000000001,2600000
968.9506,865.8,861,874.2,1400000
976.938,865.8,861,874.2,1600000
1007.025,865.8,857.4,881.4,5300000
1029.9194,865.8,861,877.8000000000001,1800000
79.8836,867.6,862.8000000000001,881.4,900000
88.995,867.6,862.8000000000001,879.6,700000
93.6693,867.6,861,874.2,680000
256.9409,867.6,861,888,740000
268.9924,867.6,850.8,891.5999999999999,6000000
294.9636,867.6,849,900,1700000
419.9921,867.6,855.6,883.2,1500000
434.0076,867.6,852.6,901.8,19000000
501.995,867.6,855.6,879.6,1600000
525.9216,867.6,859.2,886.1999999999999,2000000
542.9617,867.6,859.2,883.2,2400000
574.9099,867.6,855.6,884.4,2500000
576.4778,867.6,861,879.6,2100000
596.4454,867.6,861,879.6,1000000
616.9775,867.6,861,881.4,3600000
629.4597,867.6,859.2,876,850000
640.9385,867.6,855.6,883.2,2800000
648.9257,867.6,859.2,881.4,2700000
657.4146,867.6,857.4,874.2,1100000
704.979,867.6,857.4,877.8000000000001,1500000
706.9678,867.6,861,881.4,2100000
720.9277,867.6,853.8000000000001,888,1700000
728.8938,867.6,857.4,888,890000
759.9498,867.6,859.2,883.2,3900000
772.432,867.6,861,881.4,1300000
779.9172,867.6,855.6,883.2,4300000
783.9108,867.6,859.2,883.2,3400000
788.9701,867.6,861,873,1700000
796.9577,867.6,859.2,876,2900000
804.9447,867.6,857.4,881.4,4200000
824.9123,867.6,855.6,889.8,9800000
833.9021,867.6,855.6,883.2,1600000
852.9645,867.6,855.6,881.4,1500000
868.9853,867.6,861,874.2,1000000
882.9541,867.6,855.6,888,10000000
891.4427,867.6,859.2,876,1900000
902.9218,867.6,857.4,881.4,2300000
939.9296,867.6,857.4,877.8000000000001,2200000
940.4312,867.6,861,874.2,1100000
940.9959,867.6,859.2,883.2,5300000
943.9231,867.6,859.2,877.8000000000001,2200000
949.9863,867.6,857.4,876,1800000
950.9421,867.6,861,877.8000000000001,970000
988.9181,867.6,855.6,886.1999999999999,4400000
1008.0282,867.6,862.8000000000001,874.2,1400000
1022.999,867.6,859.2,883.2,2800000
1025.9265,867.6,862.8000000000001,877.8000000000001,1400000
1046.9601,867.6,859.2,881.4,2500000
70.7721,869.4,859.2,886.1999999999999,1200000
71.2434,869.4,861,895.2,580000
228.946,869.4,849,903.6,2100000
268.99,869.4,861,873,1900000
270.9566,869.4,849,907.1999999999999,18000000
271.0024,869.4,849,901.8,8600000
285.9756,869.4,849,907.1999999999999,17000000
286.9703,869.4,849,907.1999999999999,21000000
310.8918,869.4,867.6,896.4,980000
367.9786,869.4,850.8,901.8,8000000
375.9658,869.4,849,896.4,5500000
376.9208,869.4,849,901.8,2100000
384.908,869.4,847.1999999999999,900,900000
449.9815,869.4,853.8000000000001,898.2,8700000
474.9375,869.4,853.8000000000001,895.2,1800000
516.9656,869.4,855.6,893.4000000000001,5200000
535.4763,869.4,857.4,881.4,1500000
540.9268,869.4,852.6,893.4000000000001,2700000
563.9328,869.4,852.6,889.8,2200000
590.884,869.4,867.6,886.1999999999999,1100000
592.4519,869.4,855.6,881.4,1200000
598.9684,869.4,857.4,886.1999999999999,3100000
608.9906,869.4,857.4,879.6,3500000
614.9812,869.4,859.2,886.1999999999999,2000000
623.8984,869.4,855.6,886.1999999999999,1900000
629.9611,869.4,859.2,884.4,2000000
636.9451,869.4,852.6,898.2,25000000
638.943,869.4,855.6,884.4,1500000
646.8907,869.4,855.6,889.8,1100000
657.9789,869.4,861,883.2,3100000
677.9469,869.4,861,881.4,3300000
690.9277,869.4,862.8000000000001,874.2,920000
710.895,869.4,865.8,881.4,850000
711.9637,869.4,861,884.4,1600000
719.4499,869.4,859.2,876,1300000
722.9416,869.4,857.4,883.2,3600000
723.9425,869.4,865.8,877.8000000000001,800000
747.9691,869.4,862.8000000000001,877.8000000000001,1900000
760.4515,869.4,861,876,1600000
762.0195,869.4,857.4,884.4,6200000
767.9368,869.4,857.4,883.2,4200000
768.4385,869.4,859.2,876,1800000
776.99,869.4,855.6,889.8,14000000
791.8979,869.4,857.4,883.2,2800000
820.9187,869.4,857.4,883.2,3500000
842.4543,869.4,862.8000000000001,876,970000
844.0224,869.4,857.4,881.4,4000000
844.9773,869.4,862.8000000000001,876,1100000
859.9963,869.4,861,883.2,1900000
861.9203,869.4,859.2,883.2,2600000
866.4154,869.4,861,876,1500000
868.9389,869.4,859.2,883.2,1200000
885.8814,869.4,857.4,883.2,2100000
891.944,869.4,859.2,881.4,2500000
892.8998,869.4,859.2,874.2,660000
899.9305,869.4,862.8000000000001,883.2,2000000
910.9088,869.4,857.4,881.4,2000000
935.9361,869.4,861,879.6,1900000
947.9164,869.4,859.2,881.4,2000000
956.9698,869.4,859.2,879.6,3400000
959.8974,869.4,859.2,879.6,2200000
964.957,869.4,855.6,886.1999999999999,7700000
965.9599,869.4,857.4,877.8000000000001,1800000
980.9311,869.4,859.2,884.4,4600000
981.9336,869.4,864,877.8000000000001,1500000
997.9063,869.4,862.8000000000001,876,1000000
1030.9864,869.4,859.2,879.6,2100000
1038.973,869.4,862.8000000000001,877.8000000000001,1800000
1041.9003,869.4,859.2,879.6,1600000
77.2212,871.1999999999999,862.8000000000001,883.2,980000
80.771,871.1999999999999,857.4,876,710000
228.9919,871.1999999999999,849,895.2,1100000
271.0052,871.1999999999999,852.6,893.4000000000001,880000
271.9599,871.1999999999999,850.8,889.8,1100000
284.9722,871.1999999999999,849,907.1999999999999,300000000
286.9761,871.1999999999999,850.8,901.8,3200000
337.9891,871.1999999999999,855.6,886.1999999999999,970000
352.9596,871.1999999999999,850.8,901.8,7200000
366.9752,871.1999999999999,850.8,903.6,94000000
406.9677,871.1999999999999,850.8,898.2,3600000
434.9625,871.1999999999999,852.6,898.2,6700000
435.9659,871.1999999999999,867.6,881.4,930000
448.9782,871.1999999999999,850.8,901.8,81000000
450.9365,871.1999999999999,855.6,893.4000000000001,2200000
450.9827,871.1999999999999,855.6,891.5999999999999,1800000
