id,mz,rt,rtmin,rtmax,n_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
800,567.347,2.92,2.85,2.95,1200,F2089.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
801,567.3819,2.92,2.85,2.98,1800,F2090.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
604,567.3827,2.04,1.91,2.09,3800,F2091.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
3363,568.007,14.5,14.16,14.86,70000,F2092.png,TRUE,FALSE,FALSE,70000,FALSE,FALSE,FALSE
2453,568.0534,11.79,11.62,11.83,1500,F2093.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
802,568.3592,2.92,2.24,3.07,11000,F2094.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
605,568.3597,2.04,1.88,2.24,30000,F2095.png,TRUE,FALSE,FALSE,30000,FALSE,FALSE,FALSE
2631,568.8346,12.47,12.37,12.55,1200,F2096.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2826,568.9118,14.23,14.13,14.67,3600,F2097.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
3392,569.0038,14.51,14.17,14.86,49000,F2098.png,TRUE,FALSE,FALSE,49000,FALSE,FALSE,FALSE
27,569.2408,1.55,1.5,1.59,3200,F2099.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
606,569.3619,2.04,1.9,2.12,9000,F2100.png,TRUE,FALSE,FALSE,9000,FALSE,FALSE,FALSE
777,569.3619,2.91,2.72,3,3400,F2101.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
2524,569.5505,11.93,11.86,11.99,2300,F2102.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
3393,570.0069,14.51,14.21,14.81,6400,F2103.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
607,570.3438,2.04,1.94,2.09,5400,F2104.png,TRUE,FALSE,FALSE,5400,FALSE,FALSE,FALSE
880,570.3444,2.94,2.85,3.01,1500,F2105.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2747,570.8453,13.81,12.83,14.01,6100,F2106.png,TRUE,FALSE,FALSE,6100,FALSE,FALSE,FALSE
3318,571.0079,14.48,14.42,14.64,1200,F2107.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
912,571.2868,3.06,2.93,3.38,3500,F2108.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
716,571.287,2.07,2.03,2.11,5800,F2109.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
663,571.3414,2.05,1.97,2.07,1100,F2110.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
1574,572.2554,9.53,9.42,9.63,4100,F2111.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
3840,572.9146,14.74,14.68,14.87,1000,F2112.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
1379,574.1903,8.98,8.89,9.04,2100,F2113.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2928,574.9909,14.34,14.13,14.89,110000,F2114.png,TRUE,FALSE,FALSE,110000,FALSE,FALSE,FALSE
1293,575.0899,8.76,8.61,8.86,9600,F2115.png,TRUE,FALSE,FALSE,9600,FALSE,FALSE,FALSE
2454,575.1818,11.79,11.68,11.95,1500,F2116.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2899,575.9941,14.32,14.15,14.81,15000,F2117.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
1934,576.0281,10.26,10.21,10.3,1300,F2118.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
1300,576.0929,8.78,8.64,8.85,2400,F2119.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
1831,576.9501,9.95,9.83,10.05,1500,F2120.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2909,576.9952,14.33,14.18,14.71,4100,F2121.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
1306,577.1225,8.8,8.76,8.83,1300,F2122.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2513,577.5394,11.92,11.89,11.96,1600,F2123.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
803,578.3438,2.92,2.66,3.05,5700,F2124.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
608,578.3439,2.04,1.93,2.13,14000,F2125.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
2879,578.8771,14.31,14.16,14.36,1200,F2126.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
3841,578.8775,14.74,14.36,14.95,5700,F2127.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
2737,579.0264,13.34,13.13,13.64,220000,F2128.png,TRUE,FALSE,FALSE,220000,FALSE,FALSE,FALSE
609,579.3472,2.04,1.94,2.09,4500,F2129.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
804,579.3474,2.92,2.83,2.96,1400,F2130.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
610,579.3867,2.04,1.98,2.09,3700,F2131.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
848,579.3872,2.93,2.88,3.01,4700,F2132.png,TRUE,FALSE,FALSE,4700,FALSE,FALSE,FALSE
2738,580.0295,13.34,13.16,13.56,36000,F2133.png,TRUE,FALSE,FALSE,36000,FALSE,FALSE,FALSE
1359,580.159,8.95,8.88,9.08,5500,F2134.png,TRUE,FALSE,FALSE,5500,FALSE,FALSE,FALSE
3886,580.2549,14.84,14.79,14.88,3800,F2135.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
778,580.3602,2.91,2.24,4.2,46000,F2136.png,FALSE,TRUE,FALSE,46000,FALSE,FALSE,FALSE
590,580.3603,2.03,1.86,2.24,130000,F2137.png,TRUE,FALSE,FALSE,130000,FALSE,FALSE,FALSE
3842,580.9011,14.74,14.54,14.92,3400,F2138.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
2639,580.9264,12.53,12.45,12.62,1400,F2139.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
2734,581.0302,13.33,13.18,13.51,10000,F2140.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
1301,581.1058,8.78,8.64,8.85,1600,F2141.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1380,581.1629,8.98,8.88,9.07,2500,F2142.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
591,581.3633,2.03,1.87,2.22,43000,F2143.png,TRUE,FALSE,FALSE,43000,FALSE,FALSE,FALSE
779,581.3633,2.91,2.22,3.16,15000,F2144.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
2732,582.0328,13.3,13.22,13.42,1400,F2145.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
572,582.375,2.02,1.83,2.23,220000,F2146.png,TRUE,FALSE,FALSE,220000,FALSE,FALSE,FALSE
757,582.3752,2.89,2.23,4.08,63000,F2147.png,FALSE,TRUE,FALSE,63000,FALSE,FALSE,FALSE
3592,582.9778,14.58,14.17,14.9,130000,F2148.png,TRUE,FALSE,FALSE,130000,FALSE,FALSE,FALSE
2880,583.1169,14.31,14.16,14.56,14000,F2149.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
1575,583.1979,9.53,9.46,9.55,8400,F2150.png,TRUE,FALSE,FALSE,8400,FALSE,FALSE,FALSE
540,583.3647,1.97,1.81,2.56,110000,F2151.png,TRUE,FALSE,FALSE,110000,FALSE,FALSE,FALSE
758,583.3708,2.89,2.56,3.97,25000,F2152.png,FALSE,TRUE,FALSE,25000,FALSE,FALSE,FALSE
2476,583.9637,11.84,11.8,11.9,1300,F2153.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3528,583.9807,14.56,14.2,14.86,21000,F2154.png,TRUE,FALSE,FALSE,21000,FALSE,FALSE,FALSE
2900,584.1194,14.32,14.18,14.44,2100,F2155.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
547,584.3598,1.98,1.71,2.58,59000,F2156.png,TRUE,FALSE,FALSE,59000,FALSE,FALSE,FALSE
750,584.3598,2.88,2.58,3.18,12000,F2157.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
2808,584.8857,14.2,14.14,14.41,1900,F2158.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
3812,584.8863,14.72,14.43,14.9,1700,F2159.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
3529,584.9766,14.56,14.18,14.86,25000,F2160.png,TRUE,FALSE,FALSE,25000,FALSE,FALSE,FALSE
62,585.3266,1.57,1.5,1.84,4300,F2161.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
751,585.3567,2.88,2.54,3.07,4900,F2162.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
553,585.3604,1.99,1.76,2.54,18000,F2163.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
46,585.428,1.56,1.51,1.62,1800,F2164.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
3530,585.9796,14.56,14.33,14.82,3000,F2165.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
1364,586.1729,8.96,8.88,9.08,3300,F2166.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
63,586.3282,1.57,1.52,1.78,2200,F2167.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
759,586.357,2.89,2.76,2.93,1300,F2168.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
548,586.3621,1.98,1.89,2.11,4100,F2169.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
2765,586.8133,13.96,12.82,14.02,1900,F2170.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3905,586.8155,15.24,15.12,15.95,2000,F2171.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3509,586.9791,14.55,14.44,14.72,1400,F2172.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
2433,587.0274,11.7,11.55,11.81,9700,F2173.png,TRUE,FALSE,FALSE,9700,FALSE,FALSE,FALSE
2498,587.977,11.86,11.73,12.16,19000,F2174.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
2438,588.0301,11.71,11.6,11.77,1700,F2175.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2583,588.0734,12.16,12.04,12.32,8600,F2176.png,TRUE,FALSE,FALSE,8600,FALSE,FALSE,FALSE
881,588.2946,2.94,2.91,3.01,3300,F2177.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
611,588.2949,2.04,1.98,2.06,1600,F2178.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2499,588.9787,11.86,11.74,11.99,5100,F2179.png,TRUE,FALSE,FALSE,5100,FALSE,FALSE,FALSE
2584,589.0764,12.16,12.08,12.25,1800,F2180.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1576,589.2139,9.53,9.46,9.55,3900,F2181.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
2483,589.9762,11.85,11.75,12.02,3300,F2182.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
1946,590.1846,10.27,10.22,10.3,1100,F2183.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
882,590.307,2.94,2.92,3,1000,F2184.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
3364,590.9648,14.5,14.13,14.93,77000,F2185.png,TRUE,FALSE,FALSE,77000,FALSE,FALSE,FALSE
2910,591.0209,14.33,14.16,14.83,15000,F2186.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
554,591.3523,1.99,1.95,2.06,2000,F2187.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3531,591.968,14.56,14.16,14.86,11000,F2188.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
2855,592.0255,14.28,14.21,14.63,1700,F2189.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
565,592.3569,2,1.96,2.05,1100,F2190.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2749,592.8271,13.84,13.32,14.03,3600,F2191.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
3286,592.9648,14.47,14.16,14.85,8400,F2192.png,TRUE,FALSE,FALSE,8400,FALSE,FALSE,FALSE
3200,593.0177,14.45,14.2,14.71,4700,F2193.png,TRUE,FALSE,FALSE,4700,FALSE,FALSE,FALSE
1307,593.0998,8.81,8.77,8.86,1600,F2194.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
566,594.3751,2,1.91,2.07,2800,F2195.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
3861,594.8516,14.76,14.63,14.92,2000,F2196.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
849,596.3543,2.93,2.89,2.99,6200,F2197.png,TRUE,FALSE,FALSE,6200,FALSE,FALSE,FALSE
555,596.3904,1.99,1.87,2.09,4900,F2198.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
910,597.3025,3.03,2.92,3.32,7300,F2199.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
705,597.3027,2.06,2.02,2.12,10000,F2200.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
532,597.3825,1.96,1.87,2.1,2500,F2201.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
907,598.3057,3.01,2.94,3.19,2300,F2202.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
533,598.3738,1.96,1.83,2.07,1300,F2203.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3644,598.9515,14.61,14.14,14.88,29000,F2204.png,TRUE,FALSE,FALSE,29000,FALSE,FALSE,FALSE
2869,599.0909,14.3,14.18,14.56,4100,F2205.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
908,599.3177,3.01,2.92,3.43,11000,F2206.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
706,599.318,2.06,2.03,2.13,16000,F2207.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
3707,599.9545,14.64,14.4,14.84,3700,F2208.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
903,600.3214,3,2.92,3.2,3700,F2209.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
707,600.3232,2.06,1.98,2.11,5300,F2210.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
3862,600.8596,14.76,14.65,14.93,1500,F2211.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3689,600.9506,14.63,14.35,14.85,6400,F2212.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
1019,601.3688,3.82,3.79,3.86,2500,F2213.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1381,602.1403,8.98,8.89,9.08,1600,F2214.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
573,602.3436,2.02,1.89,2.12,11000,F2215.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
780,602.3436,2.91,2.68,3.01,3500,F2216.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
364,602.4511,1.71,1.62,2.03,4800,F2217.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
2635,602.9067,12.5,12.42,12.61,2900,F2218.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
574,603.3467,2.02,1.9,2.09,3400,F2219.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
760,603.3473,2.89,2.82,2.94,1200,F2220.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
365,603.4539,1.71,1.66,1.79,1700,F2221.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2484,603.955,11.85,11.75,11.98,4900,F2222.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
2625,604.0682,12.42,12.29,12.59,7000,F2223.png,TRUE,FALSE,FALSE,7000,FALSE,FALSE,FALSE
2316,604.2406,11.15,11.03,11.3,3900,F2224.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
612,604.3256,2.04,2.02,2.1,3200,F2225.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
890,604.3257,2.95,2.91,3.04,3500,F2226.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
567,604.3583,2,1.89,2.11,9000,F2227.png,TRUE,FALSE,FALSE,9000,FALSE,FALSE,FALSE
761,604.3585,2.89,2.71,2.94,2600,F2228.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
2626,605.0713,12.42,12.34,12.51,1300,F2229.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2463,605.1929,11.81,11.7,11.94,1600,F2230.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
534,605.3651,1.96,1.88,2.06,3600,F2231.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
2311,606.0741,11.14,10.98,11.45,1700000,F2232.png,TRUE,FALSE,FALSE,1700000,FALSE,FALSE,FALSE
613,606.3383,2.04,1.94,2.1,1600,F2233.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
549,606.3736,1.98,1.88,2.07,2600,F2234.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
3645,606.9388,14.61,14.14,14.94,45000,F2235.png,TRUE,FALSE,FALSE,45000,FALSE,FALSE,FALSE
3126,606.9953,14.43,14.17,14.84,8300,F2236.png,TRUE,FALSE,FALSE,8300,FALSE,FALSE,FALSE
2317,607.0772,11.15,10.99,11.41,330000,F2237.png,TRUE,FALSE,FALSE,330000,FALSE,FALSE,FALSE
2870,607.078,14.3,14.18,14.4,1500,F2238.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2596,607.1727,12.29,12.22,12.32,12000,F2239.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3769,607.9415,14.68,14.2,14.87,6400,F2240.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
2312,608.0781,11.14,11,11.36,88000,F2241.png,TRUE,FALSE,FALSE,88000,FALSE,FALSE,FALSE
2063,608.2099,10.46,10.4,10.53,12000,F2242.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
781,608.3904,2.91,2.73,2.99,2300,F2243.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
535,608.3905,1.96,1.85,2.09,5800,F2244.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
2767,608.7966,13.99,13.41,14.05,1900,F2245.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3906,608.7978,15.25,15.08,15.95,1700,F2246.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3758,608.9379,14.67,14.22,14.88,8100,F2247.png,TRUE,FALSE,FALSE,8100,FALSE,FALSE,FALSE
3201,608.9915,14.45,14.2,14.76,3400,F2248.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
2313,609.0803,11.14,11.02,11.33,13000,F2249.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
2535,609.2947,11.95,11.9,12.09,2100,F2250.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
536,609.3937,1.96,1.88,2.06,1800,F2251.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
2318,610.0818,11.15,11.07,11.25,1900,F2252.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
592,610.3691,2.03,1.91,2.05,1100,F2253.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
850,610.4055,2.93,2.85,2.99,10000,F2254.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
537,610.4058,1.96,1.85,2.07,2700,F2255.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
2542,611.1446,11.97,11.77,12.5,860000,F2256.png,TRUE,FALSE,FALSE,860000,FALSE,FALSE,FALSE
851,611.4086,2.93,2.89,2.98,3000,F2257.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
2543,612.1473,11.97,11.81,12.34,210000,F2258.png,TRUE,FALSE,FALSE,210000,FALSE,FALSE,FALSE
2320,613.1379,11.16,11.02,11.37,20000,F2259.png,FALSE,TRUE,FALSE,20000,FALSE,FALSE,FALSE
2544,613.1432,11.97,11.81,12.29,110000,F2260.png,TRUE,FALSE,FALSE,110000,FALSE,FALSE,FALSE
2019,613.1586,10.37,10.29,10.49,50000,F2261.png,TRUE,FALSE,FALSE,50000,FALSE,FALSE,FALSE
2314,614.1411,11.14,11.06,11.33,4200,F2262.png,FALSE,TRUE,FALSE,4200,FALSE,FALSE,FALSE
2545,614.1442,11.97,11.84,12.17,25000,F2263.png,TRUE,FALSE,FALSE,25000,FALSE,FALSE,FALSE
2020,614.1611,10.37,10.3,10.47,12000,F2264.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
2764,614.8089,13.94,13.54,14.06,1700,F2265.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3867,614.9253,14.77,14.38,14.89,4900,F2266.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
2796,614.9264,14.18,14.14,14.36,2300,F2267.png,FALSE,TRUE,FALSE,2300,FALSE,FALSE,FALSE
2850,614.9829,14.27,14.14,14.85,14000,F2268.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
2540,615.1427,11.96,11.86,12.13,6300,F2269.png,TRUE,FALSE,FALSE,6300,FALSE,FALSE,FALSE
2012,615.1574,10.36,10.3,10.4,6100,F2270.png,TRUE,FALSE,FALSE,6100,FALSE,FALSE,FALSE
2941,615.9899,14.35,14.17,14.58,3500,F2271.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
2549,616.1479,11.98,11.92,12.06,1200,F2272.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
1373,616.2326,8.97,8.89,9.06,1000,F2273.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
1588,616.2327,9.6,9.55,9.96,3900,F2274.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
1899,616.233,10.19,10.1,10.28,1700,F2275.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
504,616.4672,1.88,1.75,1.96,1000,F2276.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
3813,616.9242,14.72,14.57,14.83,1300,F2277.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
614,618.3401,2.04,1.99,2.07,1000,F2278.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
2500,618.9295,11.86,11.77,11.97,2400,F2279.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
3044,619.0172,14.4,14.18,14.67,3900,F2280.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
900,619.2865,2.99,2.94,3.12,1400,F2281.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
491,619.3373,1.87,1.78,2.06,2300,F2282.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
492,619.3865,1.87,1.78,2.06,4500,F2283.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
2942,620.0156,14.35,14.23,14.57,1400,F2284.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
505,620.3909,1.88,1.81,1.97,1500,F2285.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
901,621.3013,2.99,2.95,3.05,1000,F2286.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
852,622.3697,2.93,2.88,2.98,8200,F2287.png,TRUE,FALSE,FALSE,8200,FALSE,FALSE,FALSE
3770,622.913,14.68,14.14,14.93,18000,F2288.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
3708,622.9693,14.64,14.24,14.82,3600,F2289.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
1020,623.3499,3.82,3.79,3.86,2000,F2290.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3738,623.9161,14.66,14.52,14.85,2300,F2291.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
3202,623.9786,14.45,14.25,14.61,1400,F2292.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
1811,624.0638,9.94,9.84,10.02,3200,F2293.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
1935,624.1794,10.26,10.14,10.33,3500,F2294.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
530,624.2826,1.95,1.89,2.02,1800,F2295.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
853,624.3864,2.93,2.83,3.05,56000,F2296.png,TRUE,FALSE,FALSE,56000,FALSE,FALSE,FALSE
3739,624.9107,14.66,14.44,14.87,4200,F2297.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
3557,624.9655,14.57,14.4,14.79,1700,F2298.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
854,625.3894,2.93,2.87,3.01,19000,F2299.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
2464,625.9394,11.82,11.74,11.93,2500,F2300.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
1270,626.2622,8.69,8.3,9,7500,F2301.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
541,626.3438,1.97,1.88,2.09,3900,F2302.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
855,626.392,2.93,2.88,2.98,4500,F2303.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
1312,627.1207,8.85,8.8,8.88,2200,F2304.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
1271,627.2649,8.69,8.53,8.9,2100,F2305.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
556,627.3489,1.99,1.93,2.05,1700,F2306.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2881,627.9743,14.31,14.2,14.36,1700,F2307.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2328,628.054,11.19,11.02,11.35,4700,F2308.png,TRUE,FALSE,FALSE,4700,FALSE,FALSE,FALSE
762,628.3594,2.89,2.76,2.95,1400,F2309.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
542,628.3597,1.97,1.85,2.1,6100,F2310.png,TRUE,FALSE,FALSE,6100,FALSE,FALSE,FALSE
237,628.4668,1.67,1.6,1.89,2000,F2311.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2901,628.9329,14.32,14.14,14.83,15000,F2312.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
543,629.3629,1.97,1.89,2.07,2100,F2313.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2943,629.9369,14.35,14.2,14.51,1400,F2314.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
