mz,rt,rtmin,rtmax,p_293T_2
444.8757,882.6,844.8,894.6,3500
512.928,882.6,846,894,5800
537.8986,882.6,871.1999999999999,889.8,2900
575.9056,882.6,870.6,887.4,1500
623.895,882.6,865.8,889.2,4400
624.8963,882.6,873,887.4,2200
669.8914,882.6,862.8000000000001,890.4,4300
700.8931,882.6,873,889.8,1100
721.8719,882.6,873,889.2,3600
731.8751,882.6,871.1999999999999,886.8,1400
793.8384,882.6,879.6,886.1999999999999,1000
803.8748,882.6,873,888.6,3800
808.3695,882.6,877.1999999999999,886.1999999999999,1000
844.8729,882.6,867.6,886.8,5200
845.8736,882.6,872.4,886.8,2800
849.8716,882.6,870.6,889.2,3900
857.8578,882.6,871.1999999999999,889.8,3300
864.8436,882.6,864,891.5999999999999,6300
890.8709,882.6,875.4,887.4,2000
905.8446,882.6,876,888.6,2100
935.8645,882.6,875.4,886.8,2000
954.8337,882.6,867.6,889.8,5200
988.8451,882.6,877.1999999999999,886.8,1800
991.8386,882.6,876,887.4,2000
1007.8165,882.6,880.2,886.1999999999999,1400
1126.8269,882.6,873,887.4,2800
1130.8184,882.6,879,887.4,1700
1134.8129,882.6,877.8000000000001,888.6,2000
1142.8016,882.6,877.1999999999999,888.6,2100
490.9039,883.2,864,889.2,6400
492.9032,883.2,866.4,888.6,2800
500.8915,883.2,875.4,890.4,2400
504.8845,883.2,859.8,895.2,9900
541.8923,883.2,871.1999999999999,889.8,3400
545.8854,883.2,873,889.8,2900
587.8886,883.2,867.6,890.4,3000
591.3821,883.2,876.5999999999999,888.6,1000
616.8653,883.2,873,890.4,1900
627.8879,883.2,868.2,889.8,4100
632.8779,883.2,874.2,887.4,2100
635.8748,883.2,874.8,889.8,3400
661.8551,883.2,879,887.4,1200
688.8566,883.2,875.4,889.2,3100
714.386,883.2,876,886.8,1100
728.8395,883.2,864,890.4,1900
729.8581,883.2,873,889.2,3100
735.8695,883.2,874.8,884.4,1100
743.8563,883.2,877.1999999999999,884.4,1100
744.8145,883.2,879,890.4,1400
760.8757,883.2,875.4,892.1999999999999,7300
762.8717,883.2,869.4,887.4,4800
767.868,883.2,871.1999999999999,889.8,3100
770.8592,883.2,871.8,889.2,3800
800.8816,883.2,873,888.6,2400
807.8671,883.2,873,889.2,3200
815.8545,883.2,875.4,888.6,2500
819.8488,883.2,875.4,889.2,2300
859.8581,883.2,879,888.6,1200
866.843,883.2,877.8000000000001,887.4,3800
946.8462,883.2,869.4,889.8,5200
947.8469,883.2,874.8,888.6,2100
948.8447,883.2,877.8000000000001,889.2,3500
962.823,883.2,876.5999999999999,890.4,3100
996.8282,883.2,879,886.1999999999999,1600
1002.8495,883.2,879.6,884.4,1400
1010.8284,883.2,880.2,885.6,1000
1044.8248,883.2,874.8,889.2,3100
1081.8312,883.2,876,886.1999999999999,1700
1123.8269,883.2,880.2,885.6,1300
1128.8215,883.2,879.6,887.4,2000
1160.7901,883.2,879.6,884.4,1000
1164.8207,883.2,879.6,884.4,1400
348.9237,883.8000000000001,866.4,895.8,4400
362.8735,883.8000000000001,844.2,898.2,4100
438.9131,883.8000000000001,871.8,892.8000000000001,1400
482.8316,883.8000000000001,868.2,894.6,1900
533.9046,883.8000000000001,865.2,889.8,3400
553.8725,883.8000000000001,876,890.4,2500
590.8797,883.8000000000001,871.1999999999999,889.2,4500
591.8784,883.8000000000001,876.5999999999999,889.2,1800
595.876,883.8000000000001,872.4,890.4,2800
602.8617,883.8000000000001,865.8,894,6600
624.8517,883.8000000000001,876,889.8,1700
628.8894,883.8000000000001,876.5999999999999,887.4,2600
673.8828,883.8000000000001,874.8,888.6,2400
676.8776,883.8000000000001,861.5999999999999,894,16000
678.8727,883.8000000000001,877.1999999999999,892.8000000000001,6100
680.8691,883.8000000000001,870.6,888.6,4400
681.868,883.8000000000001,876.5999999999999,888.6,1900
684.8637,883.8000000000001,864.6,892.8000000000001,8700
685.8655,883.8000000000001,872.4,889.8,2400
693.8531,883.8000000000001,876,889.8,2400
706.8559,883.8000000000001,868.2,887.4,2100
725.8647,883.8000000000001,874.2,889.8,3200
726.865,883.8000000000001,877.8000000000001,889.2,2100
733.853,883.8000000000001,876,889.2,2900
771.8572,883.8000000000001,876.5999999999999,889.2,1900
778.8448,883.8000000000001,876.5999999999999,888.6,4000
782.8414,883.8000000000001,867,892.1999999999999,5300
783.8408,883.8000000000001,877.1999999999999,889.8,1800
786.8333,883.8000000000001,876.5999999999999,889.2,2500
811.86,883.8000000000001,871.1999999999999,888.6,3100
823.8419,883.8000000000001,876,889.2,2300
827.8356,883.8000000000001,877.8000000000001,888.6,2200
831.8279,883.8000000000001,879,889.2,1800
843.8143,883.8000000000001,882.6,889.2,1100
858.8539,883.8000000000001,873,891.5999999999999,5900
860.8469,883.8000000000001,880.2,887.4,4500
869.8326,883.8000000000001,879,888.6,1400
872.8316,883.8000000000001,870,891.5999999999999,6000
874.8285,883.8000000000001,877.8000000000001,889.8,3600
876.8281,883.8000000000001,881.4,886.8,3200
880.82,883.8000000000001,872.4,891.5999999999999,4100
913.8318,883.8000000000001,879.6,887.4,1600
917.8248,883.8000000000001,879,888.6,1400
930.804,883.8000000000001,881.4,889.8,1100
940.8558,883.8000000000001,874.8,890.4,4900
942.8518,883.8000000000001,874.8,886.8,4100
951.8369,883.8000000000001,879,887.4,1400
995.8339,883.8000000000001,877.8000000000001,887.4,1700
999.83,883.8000000000001,879,887.4,1500
1011.809,883.8000000000001,879.6,886.8,1300
1025.8521,883.8000000000001,875.4,885.6,1800
1030.8447,883.8000000000001,880.2,887.4,2800
1033.841,883.8000000000001,875.4,886.8,1600
1038.828,883.8000000000001,880.8,889.2,2900
1040.8267,883.8000000000001,877.8000000000001,888.6,2500
1045.823,883.8000000000001,877.8000000000001,886.8,1600
1046.8189,883.8000000000001,880.8,889.2,1700
1048.8162,883.8000000000001,877.8000000000001,886.8,2000
1052.8111,883.8000000000001,876,889.2,2300
1054.8093,883.8000000000001,880.8,889.2,2200
1056.8077,883.8000000000001,880.2,885.6,2000
1074.8324,883.8000000000001,877.1999999999999,886.8,1900
1131.8195,883.8000000000001,877.8000000000001,886.1999999999999,1100
408.901,884.4,872.4,892.8000000000001,3500
422.8819,884.4,864,895.8,5000
505.8844,884.4,874.2,891.5999999999999,1600
509.8728,884.4,880.8,890.4,1200
542.8499,884.4,876,889.8,1200
549.8784,884.4,874.2,890.4,3000
564.8343,884.4,865.8,894.6,2300
599.8658,884.4,879.6,889.8,1500
603.8615,884.4,876.5999999999999,889.8,1600
606.8543,884.4,876.5999999999999,889.2,2700
636.8751,884.4,876.5999999999999,889.8,1900
639.8686,884.4,874.2,889.8,2900
643.8622,884.4,876,889.8,2700
689.8548,884.4,879,889.2,1800
698.8699,884.4,863.4000000000001,889.2,2200
700.8388,884.4,871.1999999999999,892.8000000000001,4300
737.8456,884.4,877.8000000000001,889.2,2000
741.841,884.4,877.1999999999999,889.2,1800
745.8325,884.4,880.2,889.2,1800
749.8294,884.4,880.2,889.8,1500
753.8221,884.4,882.6,889.2,1200
775.855,884.4,873,889.8,3100
779.8445,884.4,879,889.8,1800
784.8437,884.4,876.5999999999999,888.6,3500
787.8298,884.4,881.4,889.2,1400
816.8527,884.4,881.4,888.6,2100
820.8487,884.4,879,887.4,2500
835.8243,884.4,879,889.2,1500
839.818,884.4,883.2,889.8,1500
861.844,884.4,877.8000000000001,889.2,2200
865.8435,884.4,875.4,889.2,2300
884.8086,884.4,879.6,888.6,1700
925.813,884.4,881.4,888.6,1200
955.8334,884.4,876.5999999999999,888.6,2000
958.8241,884.4,879,887.4,3500
959.8231,884.4,879,887.4,1400
963.8217,884.4,879.6,888.6,1600
967.8081,884.4,881.4,888.6,1000
970.8091,884.4,876.5999999999999,889.8,2900
1003.8239,884.4,879.6,887.4,1300
1053.8087,884.4,880.8,887.4,1400
1060.802,884.4,879.6,889.2,2100
1101.801,884.4,880.8,886.1999999999999,1100
340.8832,885.6,865.2,899.4,4000
516.8634,885.6,879.6,890.4,2200
520.9148,885.6,871.1999999999999,892.1999999999999,1600
538.8974,885.6,874.8,888.6,1200
557.8656,885.6,877.1999999999999,889.8,2300
561.8605,885.6,879,890.4,2100
581.8274,885.6,882.6,890.4,1300
598.8672,885.6,874.2,890.4,3800
607.8515,885.6,881.4,889.8,1100
626.8782,885.6,871.8,892.8000000000001,2400
642.856,885.6,879.6,892.1999999999999,1500
644.8595,885.6,879,891.5999999999999,2100
647.8555,885.6,876.5999999999999,889.8,2700
651.8492,885.6,877.1999999999999,890.4,2400
655.8443,885.6,880.2,889.8,2100
662.8112,885.6,877.1999999999999,892.8000000000001,1200
697.8411,885.6,879.6,889.8,1300
702.8315,885.6,883.2,890.4,2700
708.8801,885.6,872.4,890.4,1700
724.8555,885.6,880.8,889.8,1300
774.8548,885.6,863.4000000000001,892.1999999999999,10000
776.8505,885.6,872.4,892.1999999999999,5300
792.8255,885.6,880.8,891.5999999999999,3600
824.8407,885.6,877.8000000000001,889.8,1800
873.8295,885.6,877.1999999999999,889.2,2200
881.8186,885.6,880.8,889.2,1600
904.7831,885.6,883.8000000000001,889.8,1900
918.8214,885.6,880.8,889.2,2100
922.8161,885.6,882.6,889.2,1400
929.809,885.6,879.6,886.8,1300
966.8112,885.6,879,887.4,2000
978.7994,885.6,879,889.8,2400
1041.824,885.6,880.8,887.4,1100
1062.7938,885.6,882.6,889.2,1900
1144.7934,885.6,882.6,888.6,1500
176.8738,886.1999999999999,869.4,898.2,4000
266.9213,886.1999999999999,861.5999999999999,896.4,3200
274.9082,886.1999999999999,875.4,897.6,1500
446.8995,886.1999999999999,867.6,894.6,3300
496.8973,886.1999999999999,859.8,895.2,14000
497.8983,886.1999999999999,871.1999999999999,889.8,2000
508.877,886.1999999999999,876,890.4,2700
512.8742,886.1999999999999,861,895.2,9500
536.8889,886.1999999999999,874.2,894,1800
544.8754,886.1999999999999,874.2,894,2400
562.8561,886.1999999999999,882.6,892.1999999999999,1500
573.8408,886.1999999999999,881.4,890.4,1500
594.8749,886.1999999999999,859.8,894.6,16000
596.8717,886.1999999999999,874.8,892.1999999999999,5700
611.8489,886.1999999999999,880.2,890.4,2000
618.8374,886.1999999999999,876,894,3600
619.833,886.1999999999999,883.2,889.8,1200
623.8264,886.1999999999999,884.4,889.8,1100
626.825,886.1999999999999,876.5999999999999,894,3400
627.8198,886.1999999999999,883.8000000000001,889.8,1100
628.8201,886.1999999999999,883.8000000000001,891.5999999999999,2400
634.8654,886.1999999999999,876.5999999999999,892.1999999999999,1900
659.8368,886.1999999999999,880.8,889.8,1600
663.8301,886.1999999999999,880.2,890.4,1600
692.8525,886.1999999999999,864,894,9000
701.8377,886.1999999999999,879,889.8,1500
708.8266,886.1999999999999,875.4,892.8000000000001,4300
726.7921,886.1999999999999,884.4,892.1999999999999,1500
734.8538,886.1999999999999,879.6,887.4,1600
742.8385,886.1999999999999,880.2,890.4,1800
758.8101,886.1999999999999,883.8000000000001,890.4,1100
790.8303,886.1999999999999,872.4,892.1999999999999,5300
791.8284,886.1999999999999,879,889.8,1900
798.8188,886.1999999999999,876,892.1999999999999,4100
799.8126,886.1999999999999,881.4,889.8,1400
826.8193,886.1999999999999,874.2,889.2,1300
832.8232,886.1999999999999,881.4,889.8,1700
836.8178,886.1999999999999,880.8,888.6,2300
838.8315,886.1999999999999,881.4,887.4,1200
847.8064,886.1999999999999,882.6,889.2,1200
868.8344,886.1999999999999,875.4,888.6,2700
877.8198,886.1999999999999,880.8,888.6,1300
890.8002,886.1999999999999,880.8,891.5999999999999,2500
896.7988,886.1999999999999,877.8000000000001,891.5999999999999,2900
910.8248,886.1999999999999,876.5999999999999,887.4,3000
914.829,886.1999999999999,881.4,888.6,1600
921.8188,886.1999999999999,879.6,888.6,1400
944.8056,886.1999999999999,881.4,887.4,1400
972.8042,886.1999999999999,877.8000000000001,889.8,2500
980.7985,886.1999999999999,879.6,887.4,1900
982.7892,886.1999999999999,880.2,887.4,1300
994.7782,886.1999999999999,880.2,889.2,1600
1032.7619,886.1999999999999,882.6,889.2,1100
1068.7885,886.1999999999999,879.6,889.2,1400
1076.776,886.1999999999999,880.8,889.2,1600
160.9001,886.8,842.4,904.8,11000
162.8982,886.8,868.2,898.2,1900
332.8927,886.8,864,898.2,7400
384.8553,886.8,861.5999999999999,896.4,2000
414.8951,886.8,865.2,896.4,8600
460.8492,886.8,872.4,894,1600
462.8727,886.8,877.8000000000001,892.8000000000001,1500
498.8948,886.8,867,890.4,3800
513.87,886.8,877.8000000000001,891.5999999999999,2000
514.8647,886.8,877.1999999999999,895.2,3200
520.8587,886.8,873,894.6,4100
522.8384,886.8,883.8000000000001,891.5999999999999,2700
528.8498,886.8,871.8,895.2,5300
529.8445,886.8,881.4,891.5999999999999,1200
558.8974,886.8,885.6,891.5999999999999,1100
565.8526,886.8,879,890.4,2000
569.8475,886.8,880.2,890.4,1700
577.8344,886.8,882.6,891.5999999999999,1400
585.822,886.8,883.8000000000001,890.4,1200
610.8496,886.8,870.6,894.6,7700
614.8408,886.8,879.6,889.8,2700
618.8914,886.8,874.8,892.1999999999999,1600
622.8286,886.8,882.6,889.8,1900
667.8255,886.8,882.6,890.4,1400
705.8297,886.8,882.6,888.6,1000
709.8262,886.8,880.8,889.8,1400
712.8177,886.8,880.8,889.2,1800
716.8162,886.8,877.8000000000001,894,2900
717.8104,886.8,883.8000000000001,890.4,1000
724.8026,886.8,879,892.8000000000001,2000
746.8169,886.8,880.2,889.2,3000
757.8147,886.8,881.4,889.8,1000
764.8162,886.8,882.6,891.5999999999999,1300
766.7952,886.8,885.6,891.5999999999999,1100
795.8181,886.8,882.6,889.8,1300
802.8071,886.8,881.4,889.2,1700
814.7983,886.8,880.2,892.1999999999999,2900
848.8002,886.8,882.6,890.4,1400
885.8068,886.8,882.6,888.6,1200
888.8072,886.8,875.4,890.4,3300
889.8032,886.8,881.4,889.8,1200
920.766,886.8,883.8000000000001,891.5999999999999,1400
938.7894,886.8,883.2,888.6,1100
971.8058,886.8,882.6,888.6,1400
986.7855,886.8,879,889.8,1500
1078.7673,886.8,883.2,889.2,1200
234.9156,887.4,860.4,899.4,6300
282.8953,887.4,872.4,896.4,2000
430.8746,887.4,862.8000000000001,896.4,5800
446.8482,887.4,874.8,896.4,3100
454.8869,887.4,877.8000000000001,894,1500
521.8551,887.4,881.4,890.4,1200
530.8364,887.4,886.1999999999999,895.2,2800
540.8262,887.4,884.4,890.4,1300
544.8278,887.4,880.2,894,2600
554.8708,887.4,880.2,890.4,1400
612.8437,887.4,883.2,894,4000
615.8381,887.4,883.2,889.8,1100
634.8148,887.4,880.8,894.6,2300
660.833,887.4,880.8,890.4,1400
664.8142,887.4,881.4,889.2,2700
675.8128,887.4,883.2,890.4,1100
676.8062,887.4,883.8000000000001,892.1999999999999,1100
696.8436,887.4,879,889.2,3300
704.8314,887.4,880.2,889.2,1800
732.7957,887.4,881.4,894.6,2100
734.783,887.4,883.8000000000001,892.1999999999999,1500
750.824,887.4,880.8,889.2,1300
761.81,887.4,883.8000000000001,889.2,1000
800.809,887.4,883.2,892.8000000000001,2400
862.7973,887.4,883.8000000000001,891.5999999999999,1300
898.7858,887.4,882.6,890.4,1900
1002.7639,887.4,881.4,889.8,1200
236.9088,888.6,864,915.6,3200
348.0261,888.6,880.8,892.1999999999999,2800
364.8974,888.6,874.2,895.2,2400
378.8473,888.6,871.1999999999999,895.8,1600
400.8295,888.6,877.1999999999999,895.8,1300
416.8915,888.6,872.4,889.8,2200
438.856,888.6,877.1999999999999,895.8,1900
470.8603,888.6,882.6,892.8000000000001,1300
536.8344,888.6,879.6,894.6,2300
560.851,888.6,883.2,894,1500
586.8139,888.6,885.6,895.2,1200
642.8007,888.6,882.6,894,1700
668.818,888.6,883.2,892.1999999999999,1100
718.8043,888.6,885.6,894,1900
806.8052,888.6,877.1999999999999,891.5999999999999,2800
816.7806,888.6,883.2,892.8000000000001,1900
842.7931,888.6,883.2,889.8,1100
850.7844,888.6,883.8000000000001,889.8,1200
906.7728,888.6,884.4,889.8,1300
914.7569,888.6,886.1999999999999,891.5999999999999,1300
394.2989,889.2,879,898.8000000000001,1300
476.8961,889.2,887.4,894,1100
570.8403,889.2,882.6,892.1999999999999,1400
578.8299,889.2,883.8000000000001,894,1400
589.8175,889.2,884.4,890.4,1000
670.7993,889.2,885.6,892.8000000000001,1100
686.7754,889.2,886.8,895.2,1200
768.7793,889.2,886.1999999999999,892.1999999999999,1100
810.788,889.2,884.4,890.4,1200
250.0496,889.8,864.6,898.8000000000001,13000
251.0524,889.8,885.6,892.1999999999999,1100
348.8698,889.8,873,899.4,4300
468.8399,889.8,884.4,894.6,1300
484.822,889.8,884.4,900.6,1800
486.8331,889.8,886.1999999999999,894,1200
492.8721,889.8,884.4,892.8000000000001,1400
552.8113,889.8,884.4,895.2,1600
636.7968,889.8,887.4,894,2000
700.7737,889.8,887.4,896.4,1100
748.7732,889.8,888.6,894.6,1800
156.041,890.4,877.8000000000001,895.2,2800
252.0474,890.4,883.8000000000001,892.8000000000001,1700
258.8895,890.4,865.8,908.4000000000001,3100
280.8713,890.4,861,907.8000000000001,5400
332.0524,890.4,883.2,892.1999999999999,1600
421.1707,890.4,886.1999999999999,892.8000000000001,1100
432.8646,890.4,885.6,896.4,2400
454.8357,890.4,889.2,898.2,1700
546.8101,890.4,887.4,897.6,2000
560.8026,890.4,885.6,896.4,1500
580.8083,890.4,877.8000000000001,895.8,1500
588.7981,890.4,886.1999999999999,894,1200
598.7877,890.4,886.1999999999999,892.1999999999999,1300
602.7898,890.4,886.8,897.6,1200
650.7936,890.4,883.8000000000001,894.6,2200
652.7783,890.4,886.1999999999999,896.4,1500
318.1166,891.5999999999999,868.2,907.1999999999999,2000
318.8269,891.5999999999999,886.1999999999999,900.6,1100
364.8494,891.5999999999999,879.6,902.4,2800
364.9616,891.5999999999999,879,902.4,1900
409.2691,891.5999999999999,858.6,914.4,11000
410.2725,891.5999999999999,871.1999999999999,906,2800
411.2699,891.5999999999999,881.4,895.2,1200
429.2375,891.5999999999999,880.2,895.2,1300
462.8377,891.5999999999999,889.8,904.2,3000
548.7916,891.5999999999999,889.8,900,1600
600.2804,891.5999999999999,886.1999999999999,907.8000000000001,8700
601.2834,891.5999999999999,888.6,897.6,2300
604.7735,891.5999999999999,888.6,895.2,1100
616.7928,891.5999999999999,886.8,895.2,1900
618.767,891.5999999999999,889.8,898.8000000000001,1000
646.769,891.5999999999999,887.4,896.4,1000
660.7641,891.5999999999999,888.6,898.8000000000001,1400
704.7405,891.5999999999999,888.6,896.4,1100
750.7486,891.5999999999999,889.8,895.2,1200
752.7396,891.5999999999999,887.4,897.6,1300
836.719,891.5999999999999,888.6,895.2,1000
302.8533,892.1999999999999,875.4,902.4,1900
317.1134,892.1999999999999,860.4,916.8,10000
319.1131,892.1999999999999,879,901.8,1100
448.833,892.1999999999999,885.6,900,2100
502.831,892.1999999999999,889.2,896.4,1100
516.8383,892.1999999999999,890.4,896.4,1400
540.7936,892.1999999999999,889.8,895.8,1000
576.7782,892.1999999999999,888.6,897.6,1200
596.7841,892.1999999999999,887.4,895.2,1200
702.7483,892.1999999999999,889.2,897.6,1100
716.7506,892.1999999999999,889.2,898.8000000000001,1200
722.7565,892.1999999999999,889.2,895.8,1000
822.7169,892.1999999999999,890.4,897.6,1000
290.8825,892.8000000000001,886.1999999999999,898.8000000000001,1300
356.8559,892.8000000000001,881.4,900,1300
470.8133,892.8000000000001,886.1999999999999,900,1800
554.7971,892.8000000000001,886.8,899.4,1900
562.7878,892.8000000000001,887.4,898.2,1200
570.7726,892.8000000000001,888.6,900.6,1700
582.2698,892.8000000000001,886.8,903,5000
600.7541,892.8000000000001,891.5999999999999,902.4,1300
624.7733,892.8000000000001,889.2,895.8,1100
632.7742,892.8000000000001,886.8,896.4,1300
638.7834,892.8000000000001,889.2,898.8000000000001,1700
654.7605,892.8000000000001,888.6,898.8000000000001,1600
670.7434,892.8000000000001,890.4,910.2,1100
738.7349,892.8000000000001,889.8,898.2,1300
250.8903,894,881.4,900.6,2100
255.0615,894,883.8000000000001,903,1200
266.8643,894,883.8000000000001,900.6,1900
380.8266,894,885.6,901.8,1400
478.8135,894,885.6,909.6,2800
486.7892,894,888.6,900,1300
500.7968,894,886.1999999999999,903.6,1500
518.8069,894,889.8,898.2,1400
583.2729,894,888.6,898.2,1300
668.7554,894,888.6,898.8000000000001,1400
146.1642,894.6,892.8000000000001,907.8000000000001,1100
202.9238,894.6,880.8,906,1400
243.2167,894.6,887.4,910.8,1500
296.8451,894.6,874.2,906,2300
386.8351,894.6,887.4,900,1400
402.809,894.6,889.2,900.6,1100
464.8073,894.6,886.8,900,1600
674.7556,894.6,888.6,895.8,1000
754.7126,894.6,891.5999999999999,898.2,1100
274.8631,895.8,880.2,907.1999999999999,1500
516.7711,895.8,891.5999999999999,904.8,1100
676.7482,895.8,889.8,903,1400
440.8584,896.4,883.2,911.4,2700
418.8769,898.8000000000001,885.6,935.4,3300
456.8321,898.8000000000001,885.6,915,2900
198.9522,899.4,880.8,961.8000000000001,15000
472.8057,899.4,888.6,911.4,1700
434.8501,900,886.1999999999999,922.8000000000001,3800
450.8225,900,895.2,912.6,1600
396.8957,906,895.8,966.5999999999999,4400
412.8657,906,891.5999999999999,970.8,4100
428.8414,906,900,912.6,1000
632.7931,906,897.6,918.6,1400
648.766,907.1999999999999,899.4,912.6,1000
214.9244,907.8000000000001,887.4,922.1999999999999,3300
175.1177,910.2,885.6,919.2,1400
610.8113,910.8,897.6,935.4,2000
588.827,912,901.8,973.1999999999999,2800
786.7728,912,904.2,938.4000000000001,1600
808.7567,912.6,903.6,922.8000000000001,1100
390.8812,915.6,904.8,966.5999999999999,3000
962.7357,915.6,909,934.2,1000
742.8086,916.8,909,955.2,1200
764.7893,918,906,971.4000000000001,1600
572.8583,919.2,907.8000000000001,981.0000000000001,4300
748.8212,920.4,910.2,973.8000000000001,3200
770.8024,920.4,908.4000000000001,990,1900
594.8394,921,902.4,981.0000000000001,1900
352.9342,922.1999999999999,909,968.9999999999999,34000
